ID	PRISM_7122	PRISM_7147	PRISM_7150	PRISM_7153	PRISM_7184	PRISM_7238	PRISM_7406	PRISM_7408	PRISM_7421	PRISM_7445	PRISM_7486	PRISM_7547	PRISM_7658	PRISM_7662	PRISM_7744	PRISM_7759	PRISM_7791	PRISM_7843	PRISM_7847	PRISM_7855	PRISM_7858	PRISM_7860	PRISM_7861	PRISM_7862	PRISM_7870	PRISM_7874	PRISM_7875	PRISM_7879	PRISM_7899	PRISM_7904	PRISM_7906	PRISM_7908	PRISM_7909	PRISM_7910	PRISM_7911	PRISM_7912	PRISM_7938	PRISM_7941	PRISM_7947	PRISM_7948	PRISM_7955	PRISM_7971	PRISM_7989	PRISM_8095	PRISM_8226	PRISM_8244	PRISM_8264	PRISM_8283	PRISM_8332	PRISM_8336	PRISM_8361	PRISM_8374	PRISM_8377	PRISM_8406	PRISM_8452	PRISM_8462	PRISM_8466	PRISM_8467	PRISM_8475	PRISM_8483	PRISM_8485	PRISM_8496	PRISM_8523	PRISM_8534	PRISM_8537	PRISM_8550	PRISM_8564	PRISM_8565	PRISM_8573	PRISM_8577	PRISM_8589	PRISM_8591	PRISM_8592	PRISM_8624	PRISM_8629	PRISM_8675	PRISM_8683	PRISM_8746	PRISM_8749	PRISM_8753	PRISM_8754	PRISM_8758	PRISM_8764	PRISM_8765	PRISM_8774	PRISM_8776	PRISM_8783	PRISM_8784	PRISM_8788	PRISM_8789	PRISM_8794	PRISM_8800	PRISM_8802	PRISM_8806	PRISM_8807	PRISM_8841	PRISM_8843	PRISM_8847	PRISM_8878	PRISM_8892	PRISM_9126	PRISM_9148
Cluster_341	1180.73	0	65.5247	22.4755	0	1054.69	372.746	167.458	25.8715	678.665	15.0383	643.002	0	0	0	103.594	38.2135	129.024	13.8545	10.2742	0	134.235	36.0332	7.19391	377.19	0	164.594	0	0	25.0503	0	1.50375	0	0	237.192	0	43.6727	264.196	241.066	36.1272	0	0	294.746	223.931	462.981	39.6117	0	12.2021	0	754.451	19.6388	286.44	216.531	18.7623	0	220.671	5.73153	28.0871	72.0002	330.031	213.174	477.563	481.255	243.35	371.715	0	446.109	0	130.72	0	0	403.683	1.50901	906.204	0	489.954	0	332.156	356.428	98.5461	0	362.978	0	0	10.8109	1.04894	356.823	0	1.79073	0	6.91356	2.06594	210.977	0	235.146	283.237	751.126	682.004	31.9268	1266.2	28.8766	258.215
Cluster_342	1268.8	9.50221	41.0242	39.4006	557.066	1817.51	1218.93	1853.99	86.3882	1341.68	33.1419	736.137	1.39742	14.6912	0	220.001	133.98	646.242	20.8179	56.6064	0	202.554	140.89	3.60321	396.342	0	1209.12	0	9.85877	68.6781	0	9.03817	0	0	783.529	0	313.532	2066.63	1328.17	76.4012	0	0	2365.88	1923.98	1585.3	97.2174	0	122.952	2.36716	0	62.0455	1349.53	1902.54	60.2631	0	221.055	38.2767	84.4078	447.178	1200.87	747.407	1163.15	1499.84	788.199	1492.01	0	1274.45	634.642	196.421	0	52.743	1713.24	13.6047	1532.53	2008.48	1252.76	0	1663.67	1280.08	289.297	3.99465	1286.41	30.1779	5.48214	30.6843	1.05076	1215.59	2.64492	0.89692	0	15.1269	12.6759	1720.94	46.03	2066.86	884.832	1438.86	1994.18	277.18	1470.45	57.8537	1066.99
Cluster_343	1163.3	11.8985	49.3148	38.0596	1116.07	962.147	1395.38	1256.65	91.4838	1578.55	33.1996	798.871	5.59941	0	2.26311	320.181	191.733	1488.95	20.8542	25.775	0	179.036	137.637	0	624.665	7.13033	1211.23	0	6.58397	104.52	24.7869	3.01797	0	0	936.962	0	261.123	1526.23	1612.7	96.6749	0	0	1467.42	1443.34	1621.85	87.4494	0	84.9919	0.948512	0	82.6188	1594.82	1414.2	60.9658	0	332.16	24.9232	231.117	390.156	1750.88	855.668	1465.87	1395.14	1607.63	1574.36	290.193	1409.31	476.811	327.938	0	88.0581	1379.16	3.02854	1507.53	670.661	1540.31	0	666.627	1385.64	396.474	2.00081	1650.27	20.1536	10.9834	58.7633	6.31557	996.049	1.76635	0	0	23.9166	13.9937	1281.61	138.331	1656.88	982.425	1203.34	1783.26	224.266	1799.1	67.6136	1587.08
Cluster_344	0	0	16.4669	14.1207	279.505	0	280.047	231.277	2.47685	0	0	0	0	0	0	12.4964	76.8271	0	6.96352	10.328	0	37.5777	5.84224	0	0	14.2855	882.432	0	0	0	0	4.53486	5.9802	0	0.946166	0	67.6813	163.266	0	0	0	2327.08	242.766	0	0	0	0	9.37986	0.950168	0	17.4637	26.0075	328.342	5.38872	0	0	0	0	0	90.258	0	0	53.7527	0	108.233	0	0	0	459.915	0	0	216.838	0	536.871	0	0	0	0	0	320.117	0	0	0	11.0026	0	0	4.98182	0.442359	3.6002	0	0	0	15.1487	0	353.283	819.272	724.15	0	181.866	0	0	0
Cluster_345	43.1604	2202.67	1358.52	2191.54	0	370.703	0.538552	376.191	1831.63	31.626	2168.8	184.677	2142.71	2462	2093.63	1553.71	1978.3	0	2155.21	2081.09	1839.27	2051.4	2128.91	2079.08	1309.84	2710.68	0	1690.93	2435.37	2679.84	2079.52	2370.22	2152.87	2004.35	809.918	2486.88	1873.13	0.725626	161.552	2390.83	2384.76	0	3.82309	25.9734	29.6167	1907.33	571.412	2473.4	2325.06	2275.2	2498.83	0	0	2243.5	1963.43	332.74	2231.64	1660.17	1027.76	4.87881	0	9.413	53.7527	2.03853	0	0	27.6818	2229	1379.75	2788.02	1967.12	0	2422.51	6.92736	671.832	0	2694.23	1001.69	15.9242	1729.46	2286.9	3.95175	2008.79	2090.49	2232.38	2685.64	698.878	2274.17	2377.93	2059.69	2120.59	2185.27	15.1487	508.097	0.855406	671.286	35.3244	1.68446	1679.58	0	1538.47	0
Cluster_346	2896.8	12.5371	98.9744	63.6544	419.991	3089.64	2353.14	1973.69	120.337	2081.91	44.4209	1264.16	4.21424	9.84552	4.54204	701.019	250.125	909.484	38.3663	31.0381	0	349.057	211.859	3.62211	916.368	14.3105	1436.46	0	9.91048	144.715	12.4368	10.5998	5.99066	0	1321.26	0	458.106	2469.26	1213.76	149.562	0	0	2579.35	2385.06	2945.65	95.7329	0	117.815	3.3314	1519.45	99.6413	2757.89	2306.11	106.763	0	749.973	32.7058	226.268	768.54	1994.03	1609.99	2093.34	1992.33	2875.27	2313	0	2357.07	637.97	329.085	0	132.549	2268.37	0	2501.68	2019.02	2397.9	0.624611	668.958	2118.96	542.118	6.02341	2420.06	70.7844	22.0436	76.2058	6.33765	1487.89	3.54506	0	0	29.6797	28.0853	2409.06	231.357	2488.16	1638.59	2530.11	2583.41	643.001	2189.03	87.2357	2286.01
Cluster_348	0	4.8012	16.5827	18.486	0	89.594	0	601.419	0	0	0	0	1.41215	14.8461	2.28299	75.5052	328.81	1436.72	0	41.6024	0	39.562	15.2966	0	10.6806	17.9825	888.635	0	9.96273	0	0	4.56674	12.0445	0	1122.42	0	0	0	976.125	8.12704	0	1171.72	0	0	8.52139	0	0	93.0048	0	0	0	0	1019.81	4.52217	0	0	0	187.655	0	164.589	215.797	1905.31	0	0	993.919	0	702.485	0	463.148	0	0	539.667	0	694.118	0	1154.98	0	0	1753.28	444.295	0	25.2037	0	0	20.0639	0	637.139	0	0	0	23.0218	20.6522	0	0	0	0	22.233	0	96.9587	1247.75	38.9759	1611.91
Cluster_349	87.0807	4.20845	41.5298	18.5186	0	2640.2	1275.38	211.163	68.713	218.773	7.11673	372.605	2.82928	0	0	117.659	0	1242.99	21.0745	10.4189	0	87.8789	86.0476	0	37.4478	14.4113	1947.31	0	3.32676	58.8284	6.26218	4.57478	0	0	838.047	0	53.5145	235.708	1059.33	50.8834	0	0	198.622	288.223	187.801	98.4156	0	12.3739	5.27192	0	19.9154	251.12	182.364	44.9993	0	363.641	15.4994	96.8411	584.115	986.812	162.132	1414.88	433.807	623.112	863.086	0	977.391	0	198.842	0	44.4942	574.991	9.1816	1058.73	0	1247.35	0	673.669	1405.63	319.234	4.04388	1457.74	50.9163	5.5497	32.8896	2.12743	492.516	2.67752	3.6319	19.2391	15.4979	11.5227	198.666	0	229.829	899.142	668.163	91.7614	156.486	249.989	78.0889	1363.81
Cluster_35	2282.37	8.63428	77.5362	63.4202	1417.31	3200.96	2383.38	2194.94	103.168	1993.16	40.883	1360.09	4.06329	7.11964	0.821128	509.949	320.008	1409.31	20.1775	44.8895	9.65483	330.368	143.892	0	873.94	10.3484	2636.84	23.5559	3.58331	116.169	17.9869	12.0452	0	0	1451.68	0	507.509	2521.51	1316.57	125.692	0	842.868	2608.82	2496.14	2439.66	119.706	931.344	134.327	5.85056	1098.77	107.806	2438.41	2534.85	105.397	474.102	602.591	45.9102	204.528	807.422	2371.45	1358.28	2236.56	1713.29	2835.28	2518.26	210.582	1933.08	230.669	309.365	18.3049	146.971	2347.18	7.69196	2441.34	0	2442.57	0	0	2130.21	582.722	7.25956	2336.87	36.5619	7.97024	64.9477	4.58298	1631.71	6.72934	5.21597	27.6304	39.4803	19.5572	2669.35	66.921	2591.19	1712.78	2111.09	2719.26	550.222	2333.65	196.259	2217.19
Cluster_350	1197.36	10.8217	58.1417	45.5841	1409.83	942.394	1401.42	1262.55	99.9462	1312.64	34.567	745.209	7.0732	0	2.28701	394.999	213.134	588.786	21.0745	36.4662	0	198.158	144.984	0	609.865	3.60282	1001.47	21.8694	9.98027	65.5134	0	3.04985	0	0	1065.22	0	308.17	1625.07	1792.71	93.6255	0	0	1453.99	1545.92	1536.55	86.3647	288.221	117.916	4.79266	765.077	75.0658	1710.99	1484.96	70.066	1320.47	363.641	32.9361	205.075	627.923	1739.84	864.707	1234.46	2006.36	1698.65	1619.59	0	1463.29	642.463	364.543	0	53.393	1499.98	1.53027	1467.55	1355.49	1612.17	0	336.834	1606.43	375.678	6.06582	1821.85	20.3665	27.7485	38.3713	2.12743	1079.8	2.67752	2.72392	0	26.3833	18.8554	1543.49	186.389	1667.48	991.667	1483.32	1695.04	296.784	1374.94	39.0445	1647.48
Cluster_351	2333.52	18.068	108.168	81.34	564.926	1633.37	2073.33	1772.16	120.147	1812.63	45.8311	1213.1	14.1714	19.8647	2.29105	429.372	388.2	917.504	3.5186	26.0932	13.4691	331.422	183.026	9.13512	750.277	3.60918	1895.01	43.8159	3.33262	115.186	12.5464	6.87427	12.087	0	1374.99	0	364.17	2161.05	1714.24	97.8684	0	4703.41	2258.24	2668.58	2253.31	136.818	577.459	116.666	3.84089	766.427	110.495	2241.54	2285.43	106.797	1322.8	868.673	25.2309	291.036	672.916	2356.75	1191.07	1845.45	2227.18	2284.65	2346.42	293.776	1863.12	160.899	564.378	25.5364	26.7436	2175.67	4.59889	2345.22	2715.76	2370.31	0	674.857	2161.78	507.967	2.02551	2204.45	20.4025	16.6785	72.3018	2.13118	1452.82	9.38785	2.72873	0	28.8325	23.0861	2376.72	93.3589	2311.56	1460.84	1834	2462.35	427.042	2196.95	88.005	1595.74
Cluster_352	763.3	43.3633	158.091	37.1024	282.463	1363.64	1546.22	684.9	33.7913	986.215	13.2401	435.472	5.66854	9.93234	2.29105	231.524	97.0501	393.216	24.6302	73.061	121.222	124.283	76.7528	3.65405	241.161	14.4367	557.356	175.263	16.6631	44.1991	6.27322	10.6933	12.087	7.17193	446.535	9.0948	122.006	816.901	326.523	48.9342	5.43403	0	688.677	874.943	1039	52.3126	288.73	29.8957	0.960222	766.427	54.4803	1871.7	671.09	54.4575	0	224.174	29.1125	256.796	234.058	729.705	433.116	808.572	869.145	302.835	1223.99	0	408.431	160.899	265.59	0	187.205	604.18	6.13186	654.563	0	1145.13	1.26024	0	1341.06	376.804	10.1275	818.681	153.018	33.3569	39.3541	10.6559	581.849	2.2352	0.909575	0	28.0932	8.91962	658.287	0	1248.57	455.482	562.247	753.26	135.14	1263.53	78.2267	459.048
Cluster_353	43.7715	2134.13	1252.51	2116.6	0	233.09	0.682722	296.9	1932.92	27.4918	2168.84	62.4305	2175.89	2332.39	2110.63	1719.34	1227.16	131.536	2051.55	2005.81	1932.9	1602.34	1856.88	2114.02	1274.61	2513.64	223.732	1945.72	2563.5	2371.01	2253.76	2199.89	2159.1	1967.95	669.775	2239.16	1673.32	0	122.879	2256.9	2207.66	0	5.81583	0	12.8726	1706.18	1014.13	2274.26	2091.06	1538.28	2633.55	5.65194	0	2035.11	0	56.2418	2263.24	1763.85	866.144	7.42183	0	0	54.5138	12.4044	0	589.631	11.2295	645.874	1299.33	2605.39	1914.46	3.14155	2204.51	3.51273	681.344	3.49296	2715.94	1015.87	32.2993	1709.76	2016.42	0	2375.06	2187.04	2032.53	2506.58	653.198	2033.16	2355.01	2185.56	1987.21	2196.73	34.5672	140.534	1.44586	673.372	44.7807	2.56246	1432.13	0	2080.34	10.9684
Cluster_354	65.7737	2194.23	1781.72	2308.28	283.965	278.697	0.41036	374.758	2166.6	4.5901	2349.82	125.082	2280.9	2900.69	2228.38	1768.94	1209.82	197.654	2384.15	2381.87	2376.4	2021.67	2191.38	2310.62	1384.62	2739.42	0	2543.83	2511.09	2718.56	2440.65	2518.62	2120.39	2324.74	822.843	2718.57	1878.86	2.21161	164.13	2574.51	1749.96	1182.11	0.971024	79.1637	21.4923	1962.04	145.133	2752.57	2376.64	1541.01	2517.11	7.54928	0	2333.75	2659.68	112.683	2339.44	1950.56	1250.05	4.95666	108.855	0	0	4.14212	0	590.676	5.6247	808.775	2069.27	2704.15	2294.26	0	2561.34	14.0758	2730.21	0	2842.38	4409.9	16.1783	1770.1	2176.78	2.67654	1825.48	2168.56	2072.02	1723.65	711.477	2369.33	2555.79	1395.04	2216.49	2238.87	11.5428	469.277	2.31748	782.039	71.7762	0.855669	1684.65	0	1386.08	0
Cluster_355	2138.06	6.6958	50.4575	76.4408	1141.94	1143.47	1724.61	1463.69	104.988	1573.59	46.3213	817.383	2.86458	10.0386	0	455.237	235.411	1258.5	64.0122	47.4701	13.6131	240.757	120.538	5.53969	725.803	3.64778	1802.61	0	0	104.234	0	7.71977	0	0	1173.22	0	384.881	1826.19	1732.58	142.191	0.915358	0	1937.79	1839.34	2186.65	111.845	0	75.17	1.94098	2323.87	99.2685	2070.08	1695.67	81.9483	668.475	2605.57	25.5007	155.726	502.693	1382.83	10177.6	1172.95	1427.47	1988.44	1663.48	0	1849.11	162.62	201.323	0	45.0494	1581.97	3.09872	1949.31	0	1783.56	0	0	1707.8	408.472	6.14151	1914.54	0	11.2379	61.0501	5.38493	1209.58	7.68097	13.7896	0	34.9317	19.8861	1640.11	94.3574	1996.41	1302.9	1515.36	2029.32	491.707	1599.18	59.2975	1590.71
Cluster_356	1487.41	7.35696	67.7599	45.0317	287.534	884.735	1492.12	1442.58	86.632	1352.5	15.5513	696.599	8.65546	0	0	368.519	316.136	800.551	7.16355	10.6247	0	184.5	132.221	0	741.926	0	1077.99	0	5.08868	91.3486	0	8.55273	12.304	0	1123.24	0	284.147	1638.5	1121.8	60.1904	0	2393.93	1556.45	1790.21	1579.95	88.0703	293.913	84.6169	4.88731	0	77.3293	1897.66	1667.99	87.1564	1346.55	484.922	29.6352	226.552	506.303	1862.03	1212.45	1481.56	2101.28	1467.96	1747.01	0	1520.67	163.788	506.921	0	90.7457	1526.41	3.12097	1945.5	0	2001.87	0.641432	686.973	1662.73	337.805	4.12374	1791.43	41.5375	5.6593	51.2404	4.33888	980.325	5.91586	1.85181	0	26.3399	16.0231	1355.79	142.553	1695.72	1085.92	1467.19	1752.77	319.153	1413.68	109.493	1757.9
Cluster_357	0	1739.98	1747.95	1974.77	144.026	458.444	0.138755	276.061	1962.94	9.31228	1967.14	63.4411	1979.89	2587.92	2040.82	1730	692.791	200.498	2012.99	1915.88	2026	1383.6	1924.27	2060.67	1021.98	2546.96	56.8383	1720.29	2409.58	2382.07	1906.41	1964.43	1996.83	1719.79	653.314	2748.41	1715.49	1.49562	332.983	2503.43	2264.64	3597.35	2.95499	26.7676	4.36031	1865.11	588.884	2217.38	2001.04	781.59	2440.65	5.74342	7.60407	2003.27	0	114.304	2052.47	1949.53	1432.13	10.056	165.632	9.70081	332.377	4.20172	0	299.588	11.4113	0	1625.06	2647.57	1681.82	12.7696	1858.76	0	1384.75	0	2078.76	688.209	5.47035	1350.81	1745.42	1.35753	2236.66	1887.94	1651.04	2140.74	574.291	1994.04	1848.65	1945.78	1976.97	2116.45	7.80593	0	0.587707	686.012	31.8539	3.47192	1797.09	0	2742.24	0
Cluster_358	1378.88	5.52765	50.9113	59.6652	1152.2	1123.19	1573.2	1546.25	91.8929	1513.25	35.313	856.454	8.67103	15.1933	0	313.375	217.734	868.824	32.2939	0	6.86778	218.278	150.522	0	546.515	0	1932.5	0	1.69928	113.367	0	6.23135	6.16305	0	1050.18	0	295.969	1744.65	1581.67	72.7742	0	2398.23	1709.95	1641.74	1530.47	65.6585	0	74.3589	3.91688	781.59	79.8159	1759.4	1657.69	87.3131	0	600.098	47.5016	145.487	343.115	1890.52	1325.05	1639.44	664.755	1808.84	1845.76	299.588	1683.16	0	236.989	17.3611	109.091	1427	3.12659	1556.34	692.373	1895.43	0	0	1654.78	396.075	0	1870.67	20.8061	39.6864	44.7993	6.52003	1099.44	2.27942	1.85514	0	26.5757	17.6571	1697.79	142.809	1814.84	1133.69	1519.89	1904.35	391.39	2043.08	149.577	1839.08
Cluster_359	1099.65	6.19756	0	14.6845	726.662	670.776	0	788.511	18.0302	610.791	22.0089	160.042	1.45829	0	0	216.588	0	0	0	32.2211	0	44.407	24.302	3.76015	377.76	0	114.708	0	0	0	0	0	0	0	0	0	291.046	24.9017	84.0011	62.944	0	0	0	432.168	959.174	53.8317	0	0	0	0	54.4831	1226.72	1338.95	16.8116	1361.21	317.19	11.9832	0	0	76.1041	612.827	19.5777	1006.18	1322.83	688.725	0	569.984	331.143	0	0	0	0	9.46488	799.639	0	265.046	0	0	0	5.72319	2.08432	1191.76	0	0	0.941789	0	408.538	0.460022	0	0	0	2.15968	0	0	0.59304	6.43669	583.165	973.953	5.56256	1159.66	0	0
Cluster_36	0	1979.75	1475.05	1789.28	304.094	349.54	0.0976552	259.055	1781.23	29.4928	2200.97	44.6497	1887.75	1910.48	1821.92	1326.34	1337.37	0	1959.69	2134.95	2175.09	1531.28	1645.83	1523.72	1394.3	2033.45	0	1753.2	1973.31	1460.2	2084.62	1818.93	425.079	1831.02	630.682	1984.37	1730.1	1.05262	0	1783.86	1938.36	1687.87	5.5459	18.839	0	1546.6	103.614	2014.84	1974.48	1650.24	1983.72	0	0	1305.67	0	20.1118	1301.04	1740.69	1144.42	3.53868	0	20.4822	116.963	2.95716	0	421.698	12.0468	1270.29	1429.65	2003.87	1580.34	2.2468	1870.41	2.51227	5847.49	4.99625	1907.59	1695.26	23.1001	1385.8	1539.52	2.86627	1266.64	1831.49	2026.44	1825.57	598.275	1760.51	1963.04	1493.93	1599.65	1633.4	0	100.509	1.03407	617.903	25.6214	0.610883	1183.31	0	1635.22	23.5335
Cluster_360	271.768	3.12716	2566.27	65.2037	5573.21	1493.89	1169.93	674.375	45.4883	1256.48	10.5764	323.015	248.707	644.647	124.906	205.457	26384.9	21914.2	577.322	21.6774	363.665	743.906	24.5246	267.518	531.481	56.2199	1099.71	1376.41	256.099	66.7623	1270.33	306.17	1650.57	10.6397	743.723	201.485	213.085	0	0	63.5204	118.504	0	1160.51	0	364.094	56.414	0	431.608	180.485	0	274.113	1284.75	472.344	6.59773	0	7333.07	489.763	136.299	349.399	250.883	337.331	39.5139	1015.39	4.27867	622.013	0	3846.31	835.437	1516.93	159.112	37.0296	1482.4	347.04	287.162	0	809.649	81.7943	350.407	1219.95	14.9203	782.469	170.034	1938.63	669.705	190.083	590.911	435.432	343.998	507.228	1020.73	14.203	2.99675	1073.1	193.899	0.299235	197.231	1506.02	0	1358.47	1063.89	60.9265	715.056
Cluster_361	250.959	0	0	14.9284	0	7.8381	72.0234	37.1399	0	0	2.13089	260.319	0	0	0	193.763	0	0	0	0	0	3.61155	0	0	47.6537	0	349.839	0	0	7.00573	0	0	0	0	45.0127	0	0	1.53426	0	0	0	0	0	0	152.08	0	0	3.81398	0	0	18.4626	0	0	5.38044	0	0	0	0	76.5169	121.21	226.547	89.5624	681.926	1644.36	54.4873	0	0	0	0	0	0	22.924	0	0	0	83.7472	0	0	95.3981	32.4851	0	0	0	0	0	0	145.964	1.40298	0	0	2.12684	1.64666	0	0	5.42599	79.1177	42.0129	0	0	0	0	91.4709
Cluster_362	45.7133	1798.32	1534.8	1951.76	296.038	266.988	0.855611	334.877	2008.18	57.4229	2247.98	65.2	2187.76	2628.44	1968.95	1477.97	1179.88	274.742	2120.43	2089.33	1686.91	1924.89	2098.9	2217.37	1373.28	2424.67	175.243	1963.15	2464.16	2434.08	2314.3	2172.6	2685.59	1991.9	689.467	2649.87	1546.06	0	42.7769	2401.89	2460.32	2464.73	6.07384	0	4.48121	1942.13	453.908	2437.82	2212	2409.78	2467.3	7.87022	1.95373	1784.53	1386.38	0	2040.21	1537.07	981.226	7.75108	113.483	39.8791	0	0	0	923.683	29.3192	1686.32	1774.5	2506.87	1905.96	3.28091	2250.9	3.66856	0	0	2271.12	2121.87	14.0551	1577.22	2175.92	2.79033	2255.9	1777.14	1762.04	2254.82	618.104	1819.28	1816.01	1292.76	1918.66	1820.99	0	293.537	1.51001	703.84	56.1207	7.13637	1354.03	0	2080.4	11.455
Cluster_363	1969.31	7.58857	96.1029	56.938	1186.34	2194.93	1671.82	1551.68	93.3016	1538.91	34.2206	1175.77	8.92795	0	1.2028	380.121	305.708	1307.44	29.5563	32.8774	0	250.12	162.421	3.83675	672.436	15.1585	2926.12	0	10.4978	92.8181	13.1738	3.20799	12.6913	0	1051.18	0	277.564	1814.82	1114.26	83.494	0	0	1744.39	2195.67	1966.4	90.8428	303.166	87.2808	1.00823	804.748	84.5979	1805.62	1638.3	88.6295	0	441.342	42.7954	233.684	430.081	1723.93	1080.08	1438.31	2167.43	1741.3	1689.89	0	1744.78	506.832	488.021	8.93775	140.404	1604.05	6.43845	1705.36	712.888	1951.59	0.661625	1417.2	1695.36	373.259	0	1875.78	42.8452	11.6749	44.2048	0	1134.28	1.40818	9.55054	40.4734	27.5572	16.5275	1836.5	294.081	1807.8	1224.6	1780.45	1760.59	408.663	1804.8	133.474	1709.96
Cluster_364	1602.93	13.28	131.049	28.469	1927.81	1211.54	1537.81	1421.2	70.9618	1323.17	37.4287	1012.47	14.8799	20.8579	3.6084	495.041	366.849	1032.19	33.2508	27.3979	0	224.745	131.424	0	503.624	3.78964	1228.97	0	3.49926	104.069	0	2.406	0	0	1076.27	0	331.913	1599.23	1585.68	87.7757	0	0	1779.89	1350.47	1768.87	88.7302	151.583	98.7651	5.04117	1609.5	87.8207	2012.59	1794.88	83.5468	694.472	676.725	26.4924	167.773	476.162	1669.57	1193.78	1378.38	798.527	1797.54	1752.79	0	1715.41	844.72	174.293	17.8755	102.963	1574.47	6.43845	1554.67	0	1692.11	0	0	1515.13	378.612	6.38035	1828.26	0	5.83747	55.7364	0	1141.83	5.16332	1.91011	20.2367	21.7353	16.803	1318.1	0	1826.25	1104.59	1386.88	1826.72	380.283	1470.14	82.138	1503.38
Cluster_365	1427.67	5.72322	26.3563	22.6011	745.607	909.774	1344.84	1194.86	48.8936	1108.8	31.1856	755.386	5.98522	10.4872	2.41904	453.359	81.9775	899.564	11.1455	11.0204	0	180.436	123.431	0	523.413	3.81081	1176.99	0	3.5188	69.2954	13.2474	4.03239	0	0	894.503	0	283.019	1448.66	1292.87	79.6548	0	0	1391.07	1256.4	1331.8	57.3595	0	84.6888	6.0832	1618.49	80.2094	1520.36	1320.72	62.6109	2095.05	443.808	32.7882	114.482	262.58	1340.51	457.312	1215.33	1605.98	1298.59	1405.11	0	1151.96	169.888	280.427	0	94.1255	1447.74	0	1363.78	2150.61	1345.08	0	1781.4	1384.82	364.088	0	1227.05	0	23.4803	36.721	9.00096	920.392	6.13619	5.76234	0	22.8324	18.8359	1636.63	394.298	1425.11	983.47	1455.87	1725.49	268.256	673.07	61.9477	1477.16
Cluster_366	1868.66	9.5565	88.0183	37.7387	298.799	1624.8	1545.11	1497.53	76.787	1704.95	46.327	1020.03	4.49729	0	0	458.658	349.054	1109.22	29.7768	44.1637	14.2481	250.16	142.398	15.4615	496.044	0	1650.86	23.175	3.52537	80.7593	0	11.3118	0	2.16764	1185.45	0	285.502	1780.27	1727.04	103.529	0	2487.72	1640.93	1684.49	1813.73	70.2369	0	104.901	3.04727	0	82.7941	1823.07	1551.93	74.2491	1399.31	474.278	30.7963	187.135	386.867	1679.42	973.602	1630.17	1781.36	1815.31	1732.81	0	1905.77	510.614	210.713	0	66.0107	1556.41	3.24325	1766.23	1436.42	1966.16	0	713.888	1577.5	369.67	2.14265	1756	64.7474	0	32.9169	2.25444	1116.88	6.14764	1.92436	0	26.7853	13.8757	1607.29	148.138	1808.79	1147.72	1397.22	1791.73	434.585	1782.15	62.0632	1641.78
Cluster_367	0	2009.98	2098.75	2164.2	299.358	309.686	0.432603	263.381	1687.17	24.1945	1962.33	65.9313	2216.8	2447.39	2028.66	1606.07	1110.83	0	2121.84	1957.9	2112.66	1697.68	1783.3	2002.14	1260.89	2562.79	0	2170.91	2288.71	2400.34	2127.5	2153.25	2055.99	2084.82	707.333	2306.88	1845.52	3.10866	129.77	2247.32	2194.2	2492.37	5.1183	37.091	0	1690.97	917.998	2130.54	2191.01	812.269	2207.9	3.97924	7.90255	1988.27	2102.89	59.3956	2268.79	1699.46	961.223	2.61267	0	0	57.5707	4.36665	5.52002	622.694	0	2046.28	1372.19	2534.98	1917.89	0	2238.78	7.4194	1439.1	3.68882	2567.06	357.611	0	1603.26	1882.62	7.05406	1827.13	1891.34	1860.37	2531.95	609.791	1975.19	2125.58	2144.71	2047.13	1897.86	0	247.357	1.22155	676.78	47.2918	3.6082	1764.51	24.1281	1606.3	0
Cluster_368	1482	15.3477	79.5132	62.1233	1349.63	1408.13	1864.55	1748.17	98.3365	1885.86	38.9307	1387.15	10.533	10.5461	2.43263	339.695	206.095	1182.96	37.3605	0	14.3014	295.085	179.291	3.87986	668.611	11.4967	828.519	0	10.6157	86.7503	13.3218	6.48808	0	0	1302.59	0	392.564	2054	1473.48	108.246	0	0	2262.42	2080.99	2238.2	108.954	0	82.0677	1.01956	2441.37	101.029	2021.25	2096.12	90.2678	2106.82	714.082	57.7017	193.895	745.566	1942.23	689.822	1807.98	1845.71	2272.72	1968.81	0	2108.95	0	423.004	18.0764	75.7234	2094.07	16.277	1969.82	2883.59	1999.39	0	0	1865.35	457.667	8.60272	1950.57	43.3266	11.8061	35.9555	0	1313.51	2.37333	3.86314	0	30.2218	15.8776	2064.39	99.1283	2119.69	1437	1781.5	2277.43	430.473	2284.37	83.0609	2054.11
Cluster_369	0	2392.32	1908.32	2271.29	149.959	278.443	0.433414	408.377	2087.66	24.2398	2225.54	99.0821	2251.05	2699.81	2329.24	1984.53	1525.1	0	2312.61	2609.88	2223.88	1995.95	2234.24	2424.91	1641.65	2479.44	0	2058.67	2567.24	2551.31	2511.16	2540.89	2233.1	2313.92	849.78	2597.69	1962.82	0	86.6753	2699.66	2561.81	2497.04	2.05115	27.8704	9.0799	1965.45	459.859	2678.81	2408.21	1627.58	2644.67	0	5.93801	2372.34	1404.55	29.7534	2332.8	2229.8	1491.13	7.85269	344.911	40.4019	0	4.37482	2.76518	623.86	29.7035	1708.42	1480.51	2413.19	2385.29	9.97176	2527.82	3.71665	2883.59	0	2945.2	3941.09	22.7829	1710.1	2262.51	4.24036	2610.43	2308.09	2207.86	2639.65	674.317	2208.15	2599.89	2230.59	2256.63	2405.59	8.12752	346.949	3.0596	845.295	99.4987	8.13366	1882.6	0	1858.49	0
