ID	PRISM_7122	PRISM_7147	PRISM_7150	PRISM_7153	PRISM_7184	PRISM_7238	PRISM_7406	PRISM_7408	PRISM_7421	PRISM_7445	PRISM_7486	PRISM_7547	PRISM_7658	PRISM_7662	PRISM_7744	PRISM_7759	PRISM_7791	PRISM_7843	PRISM_7847	PRISM_7855	PRISM_7858	PRISM_7860	PRISM_7861	PRISM_7862	PRISM_7870	PRISM_7874	PRISM_7875	PRISM_7879	PRISM_7899	PRISM_7904	PRISM_7906	PRISM_7908	PRISM_7909	PRISM_7910	PRISM_7911	PRISM_7912	PRISM_7938	PRISM_7941	PRISM_7947	PRISM_7948	PRISM_7955	PRISM_7971	PRISM_7989	PRISM_8095	PRISM_8226	PRISM_8244	PRISM_8264	PRISM_8283	PRISM_8332	PRISM_8336	PRISM_8361	PRISM_8374	PRISM_8377	PRISM_8406	PRISM_8452	PRISM_8462	PRISM_8466	PRISM_8467	PRISM_8475	PRISM_8483	PRISM_8485	PRISM_8496	PRISM_8523	PRISM_8534	PRISM_8537	PRISM_8550	PRISM_8564	PRISM_8565	PRISM_8573	PRISM_8577	PRISM_8589	PRISM_8591	PRISM_8592	PRISM_8624	PRISM_8629	PRISM_8675	PRISM_8683	PRISM_8746	PRISM_8749	PRISM_8753	PRISM_8754	PRISM_8758	PRISM_8764	PRISM_8765	PRISM_8774	PRISM_8776	PRISM_8783	PRISM_8784	PRISM_8788	PRISM_8789	PRISM_8794	PRISM_8800	PRISM_8802	PRISM_8806	PRISM_8807	PRISM_8841	PRISM_8843	PRISM_8847	PRISM_8878	PRISM_8892	PRISM_9126	PRISM_9148
PRISM_7870_00493	0	1274	56	466	0	12	0	66	544	3	668	0	530	158	606	138	21	2	172	120	109	320	571	377	179	274	0	52	454	601	132	958	137	754	316	292	317	1	0	403	820	0	0	0	0	373	4	1085	1573	1	1121	2	1	2325	0	0	384	95	28	1	0	1	0	0	0	0	1	1	5	126	68	0	508	0	0	0	1606	1	0	1099	316	0	58	127	726	777	338	1658	808	35	3647	2650	4	0	2	459	6	3	113	0	56	0
PRISM_7870_01708	0	348	35	0	0	9	0	21	219	0	210	0	202	5	196	0	2	0	88	29	44	119	168	104	43	0	0	19	167	49	11	291	0	231	72	89	132	0	0	142	42	0	1	0	0	115	3	5	579	0	0	0	0	967	0	0	49	30	7	0	1	0	1	0	0	0	0	1	5	22	18	0	105	0	0	0	1	0	0	472	122	2	8	43	282	87	102	710	0	6	1369	919	0	0	0	3	1	0	35	0	21	0
PRISM_7870_07615	1	1178	72	459	0	7	2	76	524	0	657	0	464	13	723	150	2	0	179	113	101	335	373	346	118	0	1	73	156	0	45	744	97	701	273	0	327	0	1	0	696	0	2	1	0	349	4	9	1385	0	0	0	0	1578	0	2	237	119	9	0	0	0	1	0	1	0	0	0	3	0	62	0	332	0	0	0	12	2	1	1295	313	2	17	117	793	257	334	1682	899	36	3685	2500	0	2	0	26	7	2	106	0	57	0
PRISM_7870_133275	0	0	4	0	0	4	0	147	1452	2	0	0	1211	0	0	358	0	1	476	0	240	839	937	0	369	0	0	190	299	0	108	0	0	1692	653	0	4	1	3	0	1229	0	2	0	0	851	4	43	3679	0	2960	0	0	6207	2	0	682	311	58	0	3	0	3	3	0	0	0	2	14	0	150	0	871	2	0	0	26	4	1	95	945	1	46	0	2158	645	949	4817	1337	101	903	7299	0	3	5	105	19	5	219	0	0	0
PRISM_7870_150184	1	646	39	261	1	9	0	59	329	0	237	0	313	65	364	116	2	1	107	85	74	250	294	186	259	148	0	17	163	204	29	494	102	391	101	96	196	0	0	69	235	0	1	0	0	184	0	148	291	0	695	0	0	751	0	0	157	69	28	0	1	0	0	2	0	2	0	0	8	7	47	0	260	0	0	0	136	2	0	433	231	0	9	71	394	144	176	931	547	17	472	1863	0	1	2	46	2	0	53	0	29	0
PRISM_7870_150185	3	3088	167	1169	1	47	3	143	1278	2	1793	1	1220	42	1621	317	1	2	505	377	290	966	1072	780	358	592	0	180	354	1	118	2737	327	1837	742	602	807	2	0	2	1979	2	5	2	2	917	2	28	12	5	2656	0	1	3974	0	1	656	311	71	3	2	2	0	2	0	1	1	6	15	12	165	0	868	3	1	1	28	3	2	3264	683	2	36	344	2009	1147	764	4379	2345	96	9011	6587	3	3	5	84	8	0	233	0	157	0
PRISM_7870_158413	0	526	31	174	0	3	1	33	195	0	268	0	191	8	234	61	0	0	75	52	31	172	182	135	70	0	0	32	66	0	27	346	61	283	113	0	147	0	0	0	324	0	1	0	0	169	0	10	713	0	489	0	0	627	0	1	101	37	10	1	0	0	0	0	2	0	0	2	10	42	26	0	164	0	0	0	187	1	0	476	159	0	4	56	314	142	117	625	384	9	1609	1211	0	0	0	20	2	0	41	0	37	0
PRISM_7870_177625	0	591	24	277	1	6	0	31	254	0	379	0	236	85	324	63	13	0	122	73	0	184	246	195	89	107	0	34	224	265	46	514	0	342	100	140	130	0	3	186	419	0	2	0	0	124	1	583	757	0	464	3	0	1222	0	0	209	64	10	7	0	0	0	6	0	3	1	0	2	41	36	2	227	2	0	0	619	0	0	575	136	0	41	2	411	385	165	742	388	0	1855	1279	2	3	1	214	2	0	52	0	0	0
PRISM_7870_177627	0	2865	165	1212	0	28	13	158	1374	5	1918	1	1273	410	1681	296	39	0	466	374	1	978	1507	1102	428	573	1	185	1240	1515	315	2747	3	1812	687	707	811	2	2	1001	2203	0	3	0	2	837	4	2754	4333	0	2519	0	1	6039	0	2	1051	275	86	2	3	2	0	2	0	1	1	5	33	273	189	2	1312	1	2	0	3689	3	3	3159	918	0	157	8	1842	2017	770	4025	2163	0	9626	6883	3	1	5	1133	11	4	253	0	2	0
PRISM_7870_203227	0	683	42	291	0	4	0	16	293	2	236	3	256	81	304	59	3	0	103	37	55	211	205	180	93	16	0	27	262	268	55	419	65	250	149	151	183	0	0	224	477	0	0	0	0	166	0	685	865	0	270	0	0	986	0	0	196	75	11	0	0	0	1	0	0	0	0	0	4	53	33	2	327	0	0	0	131	2	0	385	159	0	30	62	438	358	107	907	484	16	1531	940	0	0	1	42	7	1	45	0	34	0
PRISM_7870_48172	2	1028	71	438	2	5	6	58	402	1	568	0	419	150	561	81	19	1	179	110	87	354	490	369	151	210	0	52	448	576	103	879	127	629	207	267	279	2	3	377	836	0	2	0	0	298	2	985	1406	2	1014	0	2	2059	0	2	318	99	31	1	0	0	3	0	0	3	0	1	12	96	54	0	492	2	0	2	1224	0	1	1110	341	0	76	116	678	718	278	1478	757	41	3184	2469	5	0	0	388	9	0	88	0	49	0
PRISM_7870_55151	0	0	0	11	1	0	0	0	0	0	258	0	245	2	245	0	14	0	58	0	0	135	210	0	108	20	0	54	255	89	0	274	0	16	99	165	0	0	0	239	317	0	0	0	0	137	0	537	0	0	493	0	0	1077	0	0	281	0	0	0	0	0	1	0	0	0	0	0	6	48	0	0	0	0	2	0	748	1	0	0	131	0	42	0	0	171	0	0	303	13	1	1140	0	0	0	14	0	0	0	0	10	0
PRISM_7870_60901	0	264	1	116	0	1	0	27	138	0	181	0	1	0	170	0	2	0	33	0	0	0	0	65	28	1	0	8	0	0	10	0	0	0	60	0	100	1	0	0	0	0	0	0	0	63	0	2	279	0	0	0	1	398	0	0	0	24	8	0	0	0	0	1	0	0	0	1	0	0	0	0	78	0	0	0	0	0	0	311	0	0	0	35	0	0	75	0	0	0	962	1	0	0	0	2	1	0	0	0	0	0
PRISM_7874_103922	0	2833	206	1357	1	60	1	183	1538	2	1894	2	1370	511	1747	403	35	3	561	360	295	786	1598	1106	374	692	1	154	1418	1744	298	2522	324	1646	670	889	910	2	8	1204	2452	3	3	3	1	909	4	2982	4087	1	3119	3	4	6493	0	4	1037	335	96	4	3	1	6	2	0	1	2	0	48	305	185	4	1189	0	2	0	3235	2	2	2858	845	1	215	333	1769	1970	783	4374	1993	99	10489	7911	2	0	2	1183	7	4	326	0	275	0
PRISM_7874_117284	0	694	49	291	2	7	0	43	325	0	391	2	293	114	339	59	7	0	118	71	61	172	308	217	126	130	0	34	266	365	59	596	74	397	135	150	189	2	0	252	509	0	0	0	0	151	0	566	865	0	634	0	4	1300	1	0	194	61	28	0	0	0	0	0	0	0	0	1	9	56	60	0	278	0	3	0	838	0	0	674	208	0	54	81	364	467	174	880	497	15	2112	1442	3	1	0	260	4	0	51	0	22	0
PRISM_7874_128470	0	3	2	2	0	0	0	0	15	0	24	0	7	7	12	3	0	1	5	2	1	1	3	9	3	104	0	0	18	1	2	16	0	15	1	8	10	0	0	0	19	0	0	0	0	2	0	0	24	0	3	0	1	21	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	0	0	2	0	0	29	0	0	5	2	1	7	0	47	33	0	137	85	0	0	1	14	0	0	1	0	2	1
PRISM_7874_143703	0	3705	203	1731	1	50	3	232	1821	4	2232	4	1640	548	1989	385	60	3	604	337	328	1158	1988	1277	584	784	5	210	1635	2061	344	3122	403	2350	902	932	1040	3	3	1229	2703	5	9	3	6	933	6	3403	5436	0	3288	0	2	7778	0	1	1335	326	89	5	5	2	1	1	1	1	0	6	44	362	222	1	1734	4	3	0	4578	2	2	3935	1097	4	192	411	2432	2507	1010	5214	2783	104	12067	8596	4	6	6	1496	20	6	294	2	179	0
PRISM_7874_176119	33	2620	105	907	2	29	13	149	1061	90	1416	100	903	297	1368	438	43	4	361	268	245	751	1105	811	365	451	37	166	906	1102	561	2034	222	1363	657	730	570	58	2	751	1741	0	2	1	5	697	4	2194	3200	0	1950	1	12	4914	0	306	719	327	91	43	3	110	15	1	0	70	61	5	110	243	194	23	1137	8	2	1	3054	1	2	2243	783	1	320	355	1575	3083	661	3274	1817	86	7091	5067	9	6	244	890	165	6	172	283	328	116
PRISM_7874_193336	2	9696	525	3803	1	114	18	589	4094	18	5519	5	3798	1414	4565	991	179	5	1491	1049	787	2923	4758	3083	1401	1816	2	452	4178	4779	997	7943	915	5693	2032	2210	2622	15	6	3081	6697	6	20	6	5	2738	20	8961	13025	2	8634	4	3	19866	7	6	2997	772	213	7	13	9	2	4	1	3	1	16	161	762	596	2	3901	8	7	2	11811	13	8	9408	2668	5	595	1113	6270	6676	2404	13546	7020	293	30814	22024	4	10	21	3733	46	3	776	3	493	0
PRISM_7874_203622	0	488	62	247	0	6	2	25	217	0	301	3	201	65	302	52	14	0	99	50	41	163	254	149	60	105	0	28	220	285	63	424	51	315	102	103	150	0	0	177	388	0	0	0	0	148	3	580	669	0	439	0	0	1080	0	0	197	54	11	0	0	0	0	0	0	0	0	2	8	49	25	0	214	2	0	0	592	0	0	522	132	0	45	48	269	295	144	716	324	21	1625	1267	0	2	0	188	3	1	46	0	21	0
PRISM_7874_20607	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRISM_7874_269849	0	7	7	34	0	0	0	5	3	0	7	0	17	10	19	6	5	0	8	8	4	16	41	1	0	145	0	6	22	64	6	6	11	40	0	84	21	0	0	24	20	0	0	0	0	2	0	306	1	0	52	0	0	4	0	0	25	4	0	0	0	1	0	0	0	0	0	0	0	2	4	0	20	0	0	0	0	0	0	63	13	0	2	0	0	2	3	81	47	0	207	138	0	0	0	2	0	0	2	0	4	0
PRISM_7874_34696	0	2379	115	1052	0	36	3	164	1212	7	1644	6	1111	352	1307	306	37	1	423	299	231	826	1335	840	369	621	0	154	1129	1333	270	2218	219	1508	597	692	713	3	1	924	1829	0	5	2	3	764	3	2401	3452	2	2328	2	2	5232	5	0	871	240	66	5	1	2	2	1	1	0	2	8	38	212	143	0	1129	0	3	0	3199	4	7	2598	769	0	139	284	1507	2009	660	3265	2006	89	8118	6009	2	5	5	808	16	3	212	2	123	0
PRISM_7874_34722	0	908	54	384	0	18	0	57	387	2	575	0	381	150	456	103	12	0	158	110	86	273	527	316	130	159	0	63	348	506	109	866	87	571	235	204	255	2	0	361	739	0	0	0	0	244	2	870	1289	3	831	0	0	1933	0	2	345	94	31	3	0	0	1	0	0	0	0	2	6	80	73	0	402	0	2	0	1173	1	0	965	258	0	64	111	594	789	222	1247	688	29	2931	2223	2	0	0	355	3	2	76	0	56	0
PRISM_7874_50818	0	82	0	0	0	2	0	0	108	0	50	0	30	13	97	4	2	0	10	13	0	28	31	33	7	44	0	10	70	37	4	124	13	45	0	25	28	0	0	26	54	0	0	0	0	0	0	0	92	0	0	0	0	161	0	0	32	0	0	0	2	0	0	0	0	0	0	0	0	12	0	0	22	0	0	0	73	0	0	108	9	0	3	8	35	67	27	0	114	4	247	0	0	0	0	31	1	0	20	0	8	0
PRISM_7874_50840	1	4922	341	2276	2	57	9	362	2288	1	2903	4	2178	741	2616	535	96	1	837	638	462	1485	2521	1718	758	1174	1	312	2130	2749	564	4253	549	3108	1193	1264	1446	3	3	1759	3821	2	6	4	0	1387	5	4682	7252	6	4435	3	3	10824	3	6	1707	411	151	4	1	0	2	5	0	0	4	8	79	423	298	1	2236	7	3	3	5698	10	4	5609	1423	0	286	517	3305	3706	1380	6932	3855	137	16431	11198	6	6	5	1706	22	7	501	0	226	0
PRISM_7874_58874	412	5299	267	1916	7	53	4	118	1784	1	581	5	307	652	2434	793	58	4	13	674	673	120	803	1565	99	838	160	70	1555	2471	1653	976	4	488	2	966	1367	224	9	1420	130	4	7	0	2	1120	12	4632	5702	0	3823	2	0	4336	0	1108	1025	1340	384	5	5	463	70	7	2	2	1	4	404	464	317	366	1786	0	0	0	2838	9	12	4231	1412	1	626	795	139	646	1184	7350	555	300	14049	10832	1	7	1213	1439	309	5	358	1050	979	542
PRISM_7874_70692	0	215	19	85	0	3	0	4	77	0	114	0	66	27	106	9	6	0	35	20	8	56	97	55	31	33	0	9	95	82	22	123	18	96	41	37	30	0	0	51	142	0	0	0	0	61	0	164	240	0	147	0	0	393	0	0	53	22	2	0	0	0	0	0	0	0	0	0	0	9	5	0	44	0	0	0	148	0	0	170	57	0	9	9	117	106	51	247	108	4	552	343	0	1	1	74	0	0	11	0	8	0
PRISM_7874_91948	2	2249	137	1142	0	42	4	159	1180	6	1415	1	1160	341	1319	264	49	2	382	264	185	640	1217	725	316	522	1	130	1068	1322	262	2099	246	1581	521	654	728	0	1	957	1699	2	5	2	0	679	6	2494	3339	0	2385	0	2	5068	6	0	714	267	55	2	0	0	0	4	0	0	0	2	37	223	124	0	1011	2	0	0	3244	0	8	2578	680	2	173	266	1552	1816	683	3491	1691	79	7586	5743	5	6	7	823	13	4	206	0	105	0
PRISM_7879_03690	2	2631	164	1071	2	35	5	133	1229	2	1628	0	1176	414	1473	301	57	0	419	273	248	796	1357	868	399	528	0	138	1044	1402	320	2339	266	1585	582	649	700	2	0	937	1911	2	8	2	0	678	5	2724	3676	0	2334	2	0	5425	1	2	831	234	79	0	4	1	4	7	0	0	3	1	24	194	182	2	1153	0	0	0	3290	1	4	2672	731	0	175	300	1774	1948	654	3583	1953	74	8722	6088	1	0	2	913	6	1	265	0	148	0
PRISM_7879_101805	0	0	2	4	0	0	0	3	60	0	6	0	9	7	51	0	3	0	36	7	0	0	20	15	16	8	0	7	0	54	17	18	1	3	0	39	33	0	0	37	0	0	0	0	0	43	0	91	19	0	113	0	26	133	0	2	21	10	2	0	0	0	0	0	0	0	0	2	3	13	4	0	31	0	0	0	144	0	0	108	1	0	1	2	1	0	30	158	70	2	396	293	0	0	0	38	0	0	5	0	6	0
PRISM_7879_127059	0	1153	81	567	0	16	1	49	577	0	740	0	526	179	692	107	16	0	160	134	104	390	548	459	174	233	0	78	549	600	122	1086	136	721	292	299	318	3	0	464	936	0	4	4	0	352	0	1193	1724	2	1051	0	0	2543	0	0	421	84	35	0	3	0	2	0	0	0	2	4	12	96	86	0	517	0	0	0	1497	4	3	1324	388	0	88	104	733	818	314	1688	788	36	4006	2843	0	3	0	409	4	1	88	0	91	0
PRISM_7879_212223	0	178	2	12	0	5	0	15	210	0	16	0	20	21	5	8	3	0	1	3	19	2	44	35	44	0	0	20	103	25	27	211	3	130	28	24	55	0	0	51	57	0	0	0	0	48	0	191	43	0	179	0	0	293	0	0	76	0	2	0	0	0	0	0	0	0	0	0	0	15	1	0	29	0	0	0	132	0	0	101	4	0	8	19	6	65	48	184	103	1	640	330	0	0	0	27	0	0	12	0	0	0
PRISM_7879_274761	0	1202	59	474	0	16	1	63	563	0	601	0	490	3	0	152	13	0	203	71	0	354	605	139	196	279	0	56	471	168	108	0	2	23	286	107	0	0	0	338	0	0	0	1	0	258	0	1122	1588	0	4	1	1	1738	2	2	176	0	21	2	2	0	0	0	0	0	0	2	6	84	72	0	373	2	0	0	85	0	0	1053	312	0	3	110	714	151	1	1612	0	28	3737	2689	1	7	2	350	8	3	75	0	2	0
PRISM_7879_319058	1	7	354	1587	1	41	2	281	1927	0	34	1	4	60	0	0	2	0	690	0	316	0	0	1430	0	1	2	248	456	0	125	3362	447	0	951	0	0	1	0	2	933	0	4	0	0	2	2	41	4738	0	2	0	2	1	4	0	820	366	113	0	2	0	2	1	0	2	2	5	24	0	272	0	1199	0	0	1	38	1	5	4223	1015	0	4	0	2914	840	1117	0	2	142	13812	9488	0	5	1	34	10	2	385	0	0	1
PRISM_7879_323233	0	327	23	111	0	0	1	27	147	1	206	0	128	55	205	41	6	0	43	50	41	81	157	106	60	50	0	17	143	185	35	317	48	273	76	104	95	0	0	114	241	0	0	0	0	115	1	296	474	0	310	0	0	744	0	0	111	22	11	2	0	0	0	0	0	0	0	0	4	27	27	0	113	0	0	0	472	0	1	360	146	1	27	34	217	214	71	516	220	11	1123	818	0	0	6	125	2	2	31	0	19	0
PRISM_7879_85724	1	3293	254	1036	1	35	0	173	1228	2	1654	0	226	41	1602	360	0	0	476	389	262	907	1042	712	289	10	2	232	34	32	313	2057	388	1766	614	16	696	1	4	24	1822	0	4	1	1	733	2	84	4056	0	60	0	0	127	0	2	86	279	47	0	0	0	2	0	0	2	0	5	42	13	176	0	861	0	1	0	87	3	5	3449	948	2	42	331	1624	1045	926	3898	2900	82	9841	7709	0	5	4	119	11	2	262	1	123	1
PRISM_7899_00348	0	2368	163	1081	0	26	7	111	1042	5	1359	4	1040	326	1264	251	54	3	394	272	214	712	1252	782	373	522	1	140	1052	1288	234	1982	272	1429	462	582	581	0	1	831	1771	0	4	3	0	668	0	2195	3253	2	1984	1	3	4964	3	0	814	214	53	0	0	0	0	2	0	2	4	4	24	193	159	0	1069	2	3	0	2633	3	1	2471	717	0	136	210	1425	1674	589	3382	1842	84	8000	5538	1	4	7	835	5	5	193	0	138	0
PRISM_7899_103807	0	979	45	336	0	15	2	78	436	0	597	3	393	148	482	136	23	0	169	122	99	272	471	316	139	200	0	47	434	465	133	833	106	614	220	224	264	2	0	323	694	0	4	0	0	310	2	874	1419	0	815	4	0	1935	0	0	273	86	20	0	0	2	0	0	0	0	0	6	11	66	70	0	392	2	0	0	1214	1	0	962	259	0	44	108	638	625	225	1344	724	36	3113	2178	6	1	0	351	8	0	75	0	35	0
PRISM_7899_106305	0	316	38	128	0	5	0	7	138	0	163	1	0	5	168	1	0	0	40	33	21	0	0	0	0	0	0	14	18	0	3	206	35	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	0	82	0	0	0	0	0	0	311	80	0	0	36	205	2	86	479	0	6	920	681	0	0	0	81	0	0	24	0	0	0
PRISM_7899_180003	0	41	0	62	0	1	0	1	34	0	68	0	33	1	54	14	0	0	18	14	10	22	42	28	12	4	0	6	63	88	12	76	7	41	25	24	0	0	0	53	45	0	0	0	0	31	0	91	15	0	70	0	0	127	0	0	8	10	3	0	0	0	0	0	0	0	0	0	0	0	12	0	41	0	0	0	0	0	0	107	3	0	5	12	48	47	4	127	43	1	299	201	0	0	0	9	0	0	9	0	8	0
PRISM_7899_215529	0	2506	170	918	1	38	2	122	1005	4	1394	4	953	374	1300	241	47	1	341	274	181	677	1175	730	292	442	1	144	1016	1295	255	2111	221	1436	492	644	580	2	2	830	1644	2	4	5	1	589	12	2364	3354	0	2184	0	0	4460	3	2	861	217	65	0	0	0	0	2	2	2	2	4	46	179	107	0	1012	1	0	0	2821	1	3	2419	613	3	183	236	1443	1731	597	3263	1653	81	7938	5085	4	5	2	741	16	4	181	4	91	0
PRISM_7899_242201	0	206	12	85	0	5	0	18	92	0	104	0	90	31	120	21	5	0	50	25	12	81	113	88	28	46	0	9	94	123	26	200	28	121	49	70	67	1	0	71	150	0	0	0	0	42	0	212	287	0	204	0	2	376	0	0	77	14	5	0	0	2	0	0	0	0	0	1	4	16	7	0	102	0	1	0	242	0	1	181	49	0	12	12	124	138	82	315	127	11	705	493	0	0	0	66	0	2	23	0	7	0
PRISM_7899_77571	6	2912	204	1208	3	33	3	164	1226	5	1737	1	1149	382	1422	323	63	3	464	310	241	849	1365	1022	447	569	6	132	1136	1454	304	2476	271	1766	576	649	807	1	2	889	2341	0	4	0	0	762	5	2738	3702	0	2290	2	2	5671	0	0	959	242	61	4	7	0	1	0	0	2	0	4	46	227	199	0	1321	1	3	1	3639	9	7	2839	832	0	213	292	1703	1960	702	3904	2121	79	8833	6791	4	7	0	1203	15	0	236	0	273	0
PRISM_7904_03355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRISM_7904_12104	0	2320	121	1007	1	28	2	177	1051	0	1333	3	936	322	1340	208	48	0	423	284	218	741	1173	820	323	488	0	121	950	1250	248	2004	267	1342	505	510	678	0	1	847	1754	1	0	0	0	612	11	2225	3263	3	2009	7	0	4633	0	1	791	205	59	2	2	0	1	0	0	2	0	4	42	183	132	1	952	2	0	0	2757	0	1	2445	722	0	152	221	1617	1708	657	3219	1729	80	7791	5347	5	2	8	744	10	2	186	0	114	0
PRISM_7904_123231	0	161	12	79	0	1	0	10	92	0	102	0	101	28	96	12	6	0	26	22	15	54	87	63	20	35	0	10	84	97	32	140	14	115	37	39	53	0	0	64	127	0	0	0	0	54	0	157	245	0	143	2	0	358	0	0	58	17	0	1	0	0	1	0	0	0	0	0	2	12	12	0	76	0	1	0	187	0	0	188	46	0	12	25	118	102	45	220	119	6	548	373	0	0	0	67	0	1	20	0	5	0
PRISM_7904_135096	0	364	23	101	0	9	0	0	29	0	41	0	28	9	193	42	0	0	39	0	9	16	32	73	45	18	0	18	48	191	91	386	27	216	17	131	63	2	0	7	192	0	0	0	0	89	0	61	30	0	49	0	0	493	0	0	33	31	1	0	0	0	0	0	1	0	0	0	4	8	21	0	44	0	0	0	86	0	0	391	78	0	7	4	58	158	92	402	102	7	1517	149	0	1	0	24	0	0	27	0	11	0
PRISM_7904_15389	0	352	11	67	0	3	0	11	97	0	126	0	51	10	112	38	7	1	60	8	24	72	103	45	45	89	0	6	44	69	42	204	66	138	36	113	48	0	0	37	186	0	0	0	0	52	0	372	387	0	245	0	0	380	0	0	59	4	5	0	0	0	0	0	0	0	0	2	5	9	7	0	183	0	0	0	152	0	0	216	100	0	15	33	176	194	98	410	135	11	493	465	0	0	0	22	0	0	22	0	6	0
PRISM_7904_161602	0	173	14	106	0	2	0	4	292	1	103	0	146	260	34	10	20	0	15	12	7	33	357	165	51	21	2	14	530	980	143	348	3	73	15	316	13	0	0	528	373	0	3	0	0	19	0	1737	86	0	130	1	0	202	0	0	264	56	35	0	0	0	0	0	0	0	0	0	21	147	11	0	252	0	0	0	2130	0	0	48	19	0	86	10	39	788	48	79	28	0	466	160	1	0	2	22	0	1	7	0	1	0
PRISM_7904_174334	0	8	0	5	0	0	0	26	1	0	3	0	0	4	46	32	0	0	0	0	1	0	0	4	0	8	0	0	29	121	0	0	62	1	0	4	0	0	0	17	28	0	0	0	0	0	0	1	31	0	28	0	0	108	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	30	0	0	0	34	0	0	1	0	0	19	1	8	10	2	95	0	0	1544	6	0	0	0	15	1	0	34	0	0	0
PRISM_7904_181322	0	380	30	211	1	4	1	17	241	4	307	0	176	88	224	78	10	2	87	45	49	109	293	110	58	129	0	17	54	255	49	363	43	298	137	153	73	0	0	4	337	0	0	0	2	120	0	379	442	0	442	0	2	849	1	0	162	49	11	2	0	1	2	0	0	0	0	0	5	40	35	0	175	0	0	0	763	0	0	531	63	0	6	30	330	97	129	810	401	10	1485	656	0	1	0	126	0	2	55	0	23	0
PRISM_7904_184728	0	937	102	411	0	5	2	58	421	4	589	2	431	122	548	127	20	3	166	94	77	250	515	304	118	173	1	39	429	600	90	780	91	643	189	229	314	0	3	327	693	0	0	0	0	219	2	882	1077	0	859	0	0	1881	2	2	131	72	30	0	0	2	2	1	0	0	0	1	9	74	36	0	404	2	0	0	1107	2	1	1026	236	0	71	91	526	515	243	1364	600	36	3183	2177	1	1	4	393	8	0	89	0	52	0
PRISM_7904_220682	0	114	11	28	0	3	0	5	71	0	79	2	55	23	63	13	2	0	12	9	8	49	51	43	23	33	0	2	43	77	13	120	7	59	24	29	43	0	0	32	86	0	0	0	0	32	0	172	175	0	80	0	0	255	0	0	32	8	3	0	0	1	0	0	0	0	0	0	2	6	4	0	42	0	0	0	142	0	0	112	49	0	12	15	73	109	24	153	88	3	289	309	0	0	1	43	0	0	5	0	7	0
PRISM_7904_31992	0	3572	198	1435	4	50	5	177	1574	9	2050	0	1572	511	1896	400	68	0	548	375	286	1120	1900	1194	483	760	0	207	1523	1968	389	3020	350	1959	861	899	965	3	0	1088	2753	0	9	0	3	915	6	3314	4748	2	3168	4	3	7189	0	0	1323	327	91	2	4	3	0	0	0	2	2	10	37	235	152	0	1416	3	0	1	4268	4	0	3485	1105	2	225	340	2331	2435	904	4796	2592	98	10933	8099	1	4	5	1269	19	5	286	0	203	1
PRISM_7904_36014	0	3006	196	1269	2	46	4	199	1350	6	2079	1	1370	497	1574	330	54	1	480	334	290	1030	1670	1116	469	691	0	176	1460	1708	312	2865	286	1941	733	793	853	6	3	1067	2534	2	10	3	0	834	5	2915	4380	0	2981	1	1	6444	5	2	1142	291	87	1	3	2	1	3	0	0	0	9	43	333	211	3	1279	2	0	2	4282	3	4	3076	903	0	196	288	2268	2126	763	4502	2303	97	10394	7382	7	2	9	1178	11	0	279	0	233	0
PRISM_7906_08764	2	5086	323	2001	2	70	4	326	2062	10	3021	5	2119	734	2594	560	84	0	822	571	459	1490	2381	1796	674	958	3	265	2258	2563	545	4217	509	2921	997	1248	1221	3	1	1707	3629	0	6	0	1	1286	11	4621	6741	2	4290	0	4	10150	2	3	1581	463	87	2	2	0	0	9	0	0	1	8	60	389	316	1	2254	0	4	1	6240	5	12	5019	1427	1	337	507	3331	3446	1228	6681	3820	147	16352	11022	0	11	5	1789	30	8	433	0	217	0
PRISM_7906_141805	0	47	19	176	0	0	0	17	71	0	84	0	127	59	189	83	8	1	57	21	14	17	64	72	14	189	0	24	89	138	58	170	13	43	40	106	72	0	0	245	311	0	0	0	0	57	2	166	525	0	86	0	0	1101	0	2	149	30	2	0	0	0	0	0	0	0	0	0	2	23	11	0	222	0	0	0	256	0	0	160	109	0	27	38	93	343	43	246	265	9	436	369	0	2	0	83	1	0	14	0	9	0
