TID	familyID	evidence	value	rank	description	note
2519	Cluster_1147	DNA_prevalence	0.7058823529411765	0.4385045422781272	ranking based on single evidence	
2520	Cluster_1147	priority_score	0.41435822237966785	0.41435822237966785	meta ranking based on multiple evidences	
2521	Cluster_17	DNA_abundance	433.74903176470565	0.3249475890985325	ranking based on single evidence	
2522	Cluster_17	DNA_prevalence	0.7549019607843137	0.5656883298392732	ranking based on single evidence	
2523	Cluster_17	priority_score	0.4127815980780888	0.4127815980780888	meta ranking based on multiple evidences	
2524	Cluster_1213	DNA_abundance	527.4095188235298	0.38923829489867223	ranking based on single evidence	
2525	Cluster_1213	DNA_prevalence	0.7058823529411765	0.4385045422781272	ranking based on single evidence	
2526	Cluster_1213	priority_score	0.4124052850129452	0.4124052850129452	meta ranking based on multiple evidences	
2527	Cluster_175	DNA_abundance	551.7654532352941	0.4074074074074074	ranking based on single evidence	
2528	Cluster_175	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2529	Cluster_175	priority_score	0.41172865695564037	0.41172865695564037	meta ranking based on multiple evidences	
2530	Cluster_1150	DNA_abundance	549.1466351960785	0.40461215932914046	ranking based on single evidence	
2531	Cluster_1150	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2532	Cluster_1150	priority_score	0.41029636590975416	0.41029636590975416	meta ranking based on multiple evidences	
2533	Cluster_1323	DNA_abundance	564.0635676470591	0.4220824598183089	ranking based on single evidence	
2534	Cluster_1323	DNA_prevalence	0.6862745098039216	0.3976240391334731	ranking based on single evidence	
2535	Cluster_1323	priority_score	0.40948835402662875	0.40948835402662875	meta ranking based on multiple evidences	
2536	Cluster_409	DNA_abundance	548.0575002647059	0.4025157232704403	ranking based on single evidence	
2537	Cluster_409	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2538	Cluster_409	priority_score	0.4092157289074642	0.4092157289074642	meta ranking based on multiple evidences	
2539	Cluster_1257	DNA_abundance	709.8323172549018	0.589098532494759	ranking based on single evidence	
2540	Cluster_1257	DNA_prevalence	0.6274509803921569	0.3127183787561146	ranking based on single evidence	
2541	Cluster_1257	priority_score	0.40855729297389326	0.40855729297389326	meta ranking based on multiple evidences	
2542	Cluster_664	DNA_abundance	515.9488196078429	0.3822501747030049	ranking based on single evidence	
2543	Cluster_664	DNA_prevalence	0.7058823529411765	0.4385045422781272	ranking based on single evidence	
2544	Cluster_664	priority_score	0.40844952682185703	0.40844952682185703	meta ranking based on multiple evidences	
2545	Cluster_846	DNA_abundance	440.1529762745099	0.32914046121593293	ranking based on single evidence	
2546	Cluster_846	DNA_prevalence	0.7450980392156863	0.5377358490566038	ranking based on single evidence	
2547	Cluster_846	priority_score	0.40834112842508724	0.40834112842508724	meta ranking based on multiple evidences	
2548	Cluster_1330	DNA_abundance	595.0865339215686	0.45981830887491265	ranking based on single evidence	
2549	Cluster_1330	DNA_prevalence	0.6666666666666666	0.3665269042627533	ranking based on single evidence	
2550	Cluster_1330	priority_score	0.40790647442687816	0.40790647442687816	meta ranking based on multiple evidences	
2551	Cluster_525	DNA_abundance	421.2088382352941	0.3172606568832984	ranking based on single evidence	
2552	Cluster_525	DNA_prevalence	0.7549019607843137	0.5656883298392732	ranking based on single evidence	
2553	Cluster_525	priority_score	0.40652552710254064	0.40652552710254064	meta ranking based on multiple evidences	
2554	Cluster_1294	DNA_abundance	590.8653958823529	0.4556254367575122	ranking based on single evidence	
2555	Cluster_1294	DNA_prevalence	0.6666666666666666	0.3665269042627533	ranking based on single evidence	
2556	Cluster_1294	priority_score	0.4062482644782239	0.4062482644782239	meta ranking based on multiple evidences	
2557	Cluster_1091	DNA_abundance	490.69893568627447	0.363382250174703	ranking based on single evidence	
2558	Cluster_1091	DNA_prevalence	0.7156862745098039	0.45981830887491265	ranking based on single evidence	
2559	Cluster_1091	priority_score	0.40595164790314875	0.40595164790314875	meta ranking based on multiple evidences	
2560	Cluster_128	DNA_abundance	536.7965877450979	0.39482879105520613	ranking based on single evidence	
2561	Cluster_128	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2562	Cluster_128	priority_score	0.4052055925435161	0.4052055925435161	meta ranking based on multiple evidences	
2563	Cluster_574	DNA_abundance	410.34972607843133	0.3081761006289308	ranking based on single evidence	
2564	Cluster_574	DNA_prevalence	0.7647058823529411	0.5911949685534591	ranking based on single evidence	
2565	Cluster_574	priority_score	0.4051545938338391	0.4051545938338391	meta ranking based on multiple evidences	
2566	Cluster_1243	DNA_abundance	659.1231589215688	0.5338923829489868	ranking based on single evidence	
2567	Cluster_1243	DNA_prevalence	0.6372549019607843	0.32634521313766596	ranking based on single evidence	
2568	Cluster_1243	priority_score	0.40508162930491765	0.40508162930491765	meta ranking based on multiple evidences	
2569	Cluster_762	DNA_abundance	487.811342254902	0.35988819007686934	ranking based on single evidence	
2570	Cluster_762	DNA_prevalence	0.7156862745098039	0.45981830887491265	ranking based on single evidence	
2571	Cluster_762	priority_score	0.40376202740081846	0.40376202740081846	meta ranking based on multiple evidences	
2572	Cluster_571	DNA_abundance	397.3288807843138	0.29909154437456326	ranking based on single evidence	
2573	Cluster_571	DNA_prevalence	0.7745098039215687	0.6205450733752621	ranking based on single evidence	
2574	Cluster_571	priority_score	0.40363722097965377	0.40363722097965377	meta ranking based on multiple evidences	
2575	Cluster_956	DNA_abundance	794.8135026470587	0.663172606568833	ranking based on single evidence	
2576	Cluster_956	DNA_prevalence	0.6078431372549019	0.2889587700908456	ranking based on single evidence	
2577	Cluster_956	priority_score	0.40252751973022016	0.40252751973022016	meta ranking based on multiple evidences	
2578	Cluster_1334	DNA_abundance	501.42982921568625	0.37176799440950387	ranking based on single evidence	
2579	Cluster_1334	DNA_prevalence	0.7058823529411765	0.4385045422781272	ranking based on single evidence	
2580	Cluster_1334	priority_score	0.4023879542767808	0.4023879542767808	meta ranking based on multiple evidences	
2581	Cluster_591	DNA_abundance	581.8033506372549	0.4451432564640112	ranking based on single evidence	
2582	Cluster_591	DNA_prevalence	0.6666666666666666	0.3665269042627533	ranking based on single evidence	
2583	Cluster_591	priority_score	0.40202778823137986	0.40202778823137986	meta ranking based on multiple evidences	
2584	Cluster_727	DNA_abundance	480.2421105882354	0.3549965059399022	ranking based on single evidence	
2585	Cluster_727	DNA_prevalence	0.7156862745098039	0.45981830887491265	ranking based on single evidence	
2586	Cluster_727	priority_score	0.4006650101345723	0.4006650101345723	meta ranking based on multiple evidences	
2587	Cluster_944	DNA_abundance	680.9939723921567	0.556953179594689	ranking based on single evidence	
2588	Cluster_944	DNA_prevalence	0.6274509803921569	0.3127183787561146	ranking based on single evidence	
2589	Cluster_944	priority_score	0.4005408563577716	0.4005408563577716	meta ranking based on multiple evidences	
2590	Cluster_333	DNA_abundance	576.8582604607845	0.43745632424877706	ranking based on single evidence	
2591	Cluster_333	DNA_prevalence	0.6666666666666666	0.3665269042627533	ranking based on single evidence	
2592	Cluster_333	priority_score	0.3988628284545564	0.3988628284545564	meta ranking based on multiple evidences	
2593	Cluster_1464	DNA_abundance	839.0079421568627	0.6946191474493362	ranking based on single evidence	
2594	Cluster_1464	DNA_prevalence	0.5980392156862745	0.27882599580712786	ranking based on single evidence	
2595	Cluster_1464	priority_score	0.39792252667951916	0.39792252667951916	meta ranking based on multiple evidences	
2596	Cluster_619	DNA_abundance	670.6472294901956	0.546470999301188	ranking based on single evidence	
2597	Cluster_619	DNA_prevalence	0.6274509803921569	0.3127183787561146	ranking based on single evidence	
2598	Cluster_619	priority_score	0.3977971080720319	0.3977971080720319	meta ranking based on multiple evidences	
2599	Cluster_1103	DNA_abundance	669.3555717254902	0.5457721872816212	ranking based on single evidence	
2600	Cluster_1103	DNA_prevalence	0.6274509803921569	0.3127183787561146	ranking based on single evidence	
2601	Cluster_1103	priority_score	0.3976118092120887	0.3976118092120887	meta ranking based on multiple evidences	
2602	Cluster_1235	DNA_abundance	710.2977861764706	0.5897973445143256	ranking based on single evidence	
2603	Cluster_1235	DNA_prevalence	0.6176470588235294	0.29979035639413	ranking based on single evidence	
2604	Cluster_1235	priority_score	0.39752248357681963	0.39752248357681963	meta ranking based on multiple evidences	
2605	Cluster_187	DNA_abundance	488.6517928431371	0.36058700209643607	ranking based on single evidence	
2606	Cluster_187	DNA_prevalence	0.7058823529411765	0.4385045422781272	ranking based on single evidence	
2607	Cluster_187	priority_score	0.3957469939930277	0.3957469939930277	meta ranking based on multiple evidences	
2608	Cluster_299	DNA_abundance	535.1420349215684	0.39343116701607267	ranking based on single evidence	
2609	Cluster_299	DNA_prevalence	0.6862745098039216	0.3976240391334731	ranking based on single evidence	
2610	Cluster_299	priority_score	0.3955164912228717	0.3955164912228717	meta ranking based on multiple evidences	
2611	Cluster_1271	DNA_abundance	504.2529043137254	0.3745632424877708	ranking based on single evidence	
2612	Cluster_1271	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2613	Cluster_1271	priority_score	0.3942596745938445	0.3942596745938445	meta ranking based on multiple evidences	
2614	Cluster_1306	DNA_abundance	550.172962745098	0.4053109713487072	ranking based on single evidence	
2615	Cluster_1306	DNA_prevalence	0.6764705882352942	0.3836477987421384	ranking based on single evidence	
2616	Cluster_1306	priority_score	0.3941819721354123	0.3941819721354123	meta ranking based on multiple evidences	
2617	Cluster_1171	DNA_abundance	609.455149607843	0.4723969252271139	ranking based on single evidence	
2618	Cluster_1171	DNA_prevalence	0.6470588235294118	0.33787561146051714	ranking based on single evidence	
2619	Cluster_1171	priority_score	0.3939696651096327	0.3939696651096327	meta ranking based on multiple evidences	
2620	Cluster_1497	DNA_abundance	581.8360826470589	0.44584206848357794	ranking based on single evidence	
2621	Cluster_1497	DNA_prevalence	0.6568627450980392	0.3490566037735849	ranking based on single evidence	
2622	Cluster_1497	priority_score	0.39155712212315985	0.39155712212315985	meta ranking based on multiple evidences	
2623	Cluster_79	DNA_abundance	686.2583940098039	0.5632424877707897	ranking based on single evidence	
2624	Cluster_79	DNA_prevalence	0.6176470588235294	0.29979035639413	ranking based on single evidence	
2625	Cluster_79	priority_score	0.3913053072933907	0.3913053072933907	meta ranking based on multiple evidences	
2626	Cluster_496	DNA_abundance	537.9836835784315	0.3976240391334731	ranking based on single evidence	
2627	Cluster_496	DNA_prevalence	0.6764705882352942	0.3836477987421384	ranking based on single evidence	
2628	Cluster_496	priority_score	0.3905109078430711	0.3905109078430711	meta ranking based on multiple evidences	
2629	Cluster_1338	DNA_abundance	493.5972084313725	0.36547868623340324	ranking based on single evidence	
2630	Cluster_1338	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2631	Cluster_1338	priority_score	0.3891686323683355	0.3891686323683355	meta ranking based on multiple evidences	
2632	Cluster_464	DNA_abundance	386.69014137254896	0.29000698812019565	ranking based on single evidence	
2633	Cluster_464	DNA_prevalence	0.7647058823529411	0.5911949685534591	ranking based on single evidence	
2634	Cluster_464	priority_score	0.3891291228385179	0.3891291228385179	meta ranking based on multiple evidences	
2635	Cluster_231	DNA_abundance	344.8611148627452	0.24947589098532494	ranking based on single evidence	
2636	Cluster_231	DNA_prevalence	0.8627450980392157	0.8724668064290706	ranking based on single evidence	
2637	Cluster_231	priority_score	0.3880045467395555	0.3880045467395555	meta ranking based on multiple evidences	
2638	Cluster_836	DNA_abundance	401.32516313725483	0.3025856044723969	ranking based on single evidence	
2639	Cluster_836	DNA_prevalence	0.7450980392156863	0.5377358490566038	ranking based on single evidence	
2640	Cluster_836	priority_score	0.38725924763660613	0.38725924763660613	meta ranking based on multiple evidences	
2641	Cluster_352	DNA_abundance	336.55134487254907	0.24109014675052412	ranking based on single evidence	
2642	Cluster_352	DNA_prevalence	0.9215686274509803	0.9685534591194969	ranking based on single evidence	
2643	Cluster_352	priority_score	0.3860785019020525	0.3860785019020525	meta ranking based on multiple evidences	
2644	Cluster_1512	DNA_abundance	701.2063779411764	0.5793151642208246	ranking based on single evidence	
2645	Cluster_1512	DNA_prevalence	0.6078431372549019	0.2889587700908456	ranking based on single evidence	
2646	Cluster_1512	priority_score	0.3855884433083477	0.3855884433083477	meta ranking based on multiple evidences	
2647	Cluster_1568	DNA_abundance	629.7823715686274	0.49825296995108315	ranking based on single evidence	
2648	Cluster_1568	DNA_prevalence	0.6274509803921569	0.3127183787561146	ranking based on single evidence	
2649	Cluster_1568	priority_score	0.38426230771755227	0.38426230771755227	meta ranking based on multiple evidences	
2650	Cluster_177	DNA_abundance	501.01019558823526	0.3710691823899371	ranking based on single evidence	
2651	Cluster_177	DNA_prevalence	0.6862745098039216	0.3976240391334731	ranking based on single evidence	
2652	Cluster_177	priority_score	0.38388793596340764	0.38388793596340764	meta ranking based on multiple evidences	
2653	Cluster_557	DNA_abundance	419.61887809803915	0.3158630328441649	ranking based on single evidence	
2654	Cluster_557	DNA_prevalence	0.7254901960784313	0.48427672955974843	ranking based on single evidence	
2655	Cluster_557	priority_score	0.382345994342369	0.382345994342369	meta ranking based on multiple evidences	
2656	Cluster_1106	DNA_abundance	476.4257604901961	0.3522012578616352	ranking based on single evidence	
2657	Cluster_1106	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2658	Cluster_1106	priority_score	0.38151132161273993	0.38151132161273993	meta ranking based on multiple evidences	
2659	Cluster_917	DNA_abundance	473.799488137255	0.350104821802935	ranking based on single evidence	
2660	Cluster_917	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2661	Cluster_917	priority_score	0.3802780143796585	0.3802780143796585	meta ranking based on multiple evidences	
2662	Cluster_988	DNA_abundance	708.6799152745098	0.5877009084556254	ranking based on single evidence	
2663	Cluster_988	DNA_prevalence	0.5980392156862745	0.27882599580712786	ranking based on single evidence	
2664	Cluster_988	priority_score	0.37821397173192667	0.37821397173192667	meta ranking based on multiple evidences	
2665	Cluster_1230	DNA_abundance	410.90630392156856	0.30957372466806427	ranking based on single evidence	
2666	Cluster_1230	DNA_prevalence	0.7254901960784313	0.48427672955974843	ranking based on single evidence	
2667	Cluster_1230	priority_score	0.37770174506156434	0.37770174506156434	meta ranking based on multiple evidences	
2668	Cluster_1064	DNA_abundance	487.7126377450978	0.3591893780573026	ranking based on single evidence	
2669	Cluster_1064	DNA_prevalence	0.6862745098039216	0.3976240391334731	ranking based on single evidence	
2670	Cluster_1064	priority_score	0.37743075921441394	0.37743075921441394	meta ranking based on multiple evidences	
2671	Cluster_217	DNA_abundance	339.2048237156862	0.24248777078965758	ranking based on single evidence	
2672	Cluster_217	DNA_prevalence	0.8529411764705882	0.8504542278127184	ranking based on single evidence	
2673	Cluster_217	priority_score	0.3773754693746973	0.3773754693746973	meta ranking based on multiple evidences	
2674	Cluster_173	DNA_abundance	703.5052218627451	0.5814116002795248	ranking based on single evidence	
2675	Cluster_173	DNA_prevalence	0.5980392156862745	0.27882599580712786	ranking based on single evidence	
2676	Cluster_173	priority_score	0.3769020771917634	0.3769020771917634	meta ranking based on multiple evidences	
2677	Cluster_533	DNA_abundance	658.6107197254901	0.53319357092942	ranking based on single evidence	
2678	Cluster_533	DNA_prevalence	0.6078431372549019	0.2889587700908456	ranking based on single evidence	
2679	Cluster_533	priority_score	0.3747990507085681	0.3747990507085681	meta ranking based on multiple evidences	
2680	Cluster_1128	DNA_abundance	456.2761146078433	0.3403214535290007	ranking based on single evidence	
2681	Cluster_1128	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2682	Cluster_1128	priority_score	0.37443219506054487	0.37443219506054487	meta ranking based on multiple evidences	
2683	Cluster_391	DNA_abundance	371.7316536568628	0.27393431167016075	ranking based on single evidence	
2684	Cluster_391	DNA_prevalence	0.7647058823529411	0.5911949685534591	ranking based on single evidence	
2685	Cluster_391	priority_score	0.37439164405970277	0.37439164405970277	meta ranking based on multiple evidences	
2686	Cluster_1296	DNA_abundance	451.0287224509803	0.33542976939203356	ranking based on single evidence	
2687	Cluster_1296	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2688	Cluster_1296	priority_score	0.3714522132458503	0.3714522132458503	meta ranking based on multiple evidences	
2689	Cluster_339	DNA_abundance	386.86161400980393	0.2907058001397624	ranking based on single evidence	
2690	Cluster_339	DNA_prevalence	0.7352941176470589	0.5111809923130678	ranking based on single evidence	
2691	Cluster_339	priority_score	0.37063406152895195	0.37063406152895195	meta ranking based on multiple evidences	
2692	Cluster_1201	DNA_abundance	464.9823752941177	0.34521313766596784	ranking based on single evidence	
2693	Cluster_1201	DNA_prevalence	0.6862745098039216	0.3976240391334731	ranking based on single evidence	
2694	Cluster_1201	priority_score	0.3695696619603682	0.3695696619603682	meta ranking based on multiple evidences	
2695	Cluster_1177	DNA_abundance	641.9784453921569	0.5115303983228512	ranking based on single evidence	
2696	Cluster_1177	DNA_prevalence	0.6078431372549019	0.2889587700908456	ranking based on single evidence	
2697	Cluster_1177	priority_score	0.36930217321082315	0.36930217321082315	meta ranking based on multiple evidences	
2698	Cluster_262	DNA_abundance	344.228903627451	0.2487770789657582	ranking based on single evidence	
2699	Cluster_262	DNA_prevalence	0.803921568627451	0.7141858839972047	ranking based on single evidence	
2700	Cluster_262	priority_score	0.36901331596952813	0.36901331596952813	meta ranking based on multiple evidences	
2701	Cluster_1404	DNA_abundance	498.55213019607845	0.36827393431167016	ranking based on single evidence	
2702	Cluster_1404	DNA_prevalence	0.6666666666666666	0.3665269042627533	ranking based on single evidence	
2703	Cluster_1404	priority_score	0.36739834245643554	0.36739834245643554	meta ranking based on multiple evidences	
2704	Cluster_620	DNA_abundance	362.9308053921568	0.2662473794549266	ranking based on single evidence	
2705	Cluster_620	DNA_prevalence	0.7647058823529411	0.5911949685534591	ranking based on single evidence	
2706	Cluster_620	priority_score	0.3671479755808768	0.3671479755808768	meta ranking based on multiple evidences	
2707	Cluster_207	DNA_abundance	523.7887533333335	0.38714185883997204	ranking based on single evidence	
2708	Cluster_207	DNA_prevalence	0.6568627450980392	0.3490566037735849	ranking based on single evidence	
2709	Cluster_207	priority_score	0.367114111989684	0.367114111989684	meta ranking based on multiple evidences	
2710	Cluster_376	DNA_abundance	368.52354134313725	0.27113906359189377	ranking based on single evidence	
2711	Cluster_376	DNA_prevalence	0.7549019607843137	0.5656883298392732	ranking based on single evidence	
2712	Cluster_376	priority_score	0.36657548555764174	0.36657548555764174	meta ranking based on multiple evidences	
2713	Cluster_1253	DNA_abundance	630.4123600000001	0.5003494060097834	ranking based on single evidence	
2714	Cluster_1253	DNA_prevalence	0.6078431372549019	0.2889587700908456	ranking based on single evidence	
2715	Cluster_1253	priority_score	0.36634701971676925	0.36634701971676925	meta ranking based on multiple evidences	
2716	Cluster_1519	DNA_abundance	577.2660333333333	0.4381551362683438	ranking based on single evidence	
2717	Cluster_1519	DNA_prevalence	0.6274509803921569	0.3127183787561146	ranking based on single evidence	
2718	Cluster_1519	priority_score	0.3649593736250979	0.3649593736250979	meta ranking based on multiple evidences	
2719	Cluster_1308	DNA_abundance	489.87003392156856	0.36198462613556953	ranking based on single evidence	
2720	Cluster_1308	DNA_prevalence	0.6666666666666666	0.3665269042627533	ranking based on single evidence	
2721	Cluster_1308	priority_score	0.36424160461986804	0.36424160461986804	meta ranking based on multiple evidences	
2722	Cluster_588	DNA_abundance	532.3813977254906	0.3920335429769392	ranking based on single evidence	
2723	Cluster_588	DNA_prevalence	0.6470588235294118	0.33787561146051714	ranking based on single evidence	
2724	Cluster_588	priority_score	0.3629453672175206	0.3629453672175206	meta ranking based on multiple evidences	
2725	Cluster_974	DNA_abundance	486.9090924509804	0.3584905660377358	ranking based on single evidence	
2726	Cluster_974	DNA_prevalence	0.6666666666666666	0.3665269042627533	ranking based on single evidence	
2727	Cluster_974	priority_score	0.3624641964082746	0.3624641964082746	meta ranking based on multiple evidences	
2728	Cluster_1355	DNA_abundance	617.9468404803922	0.4856743535988819	ranking based on single evidence	
2729	Cluster_1355	DNA_prevalence	0.6078431372549019	0.2889587700908456	ranking based on single evidence	
2730	Cluster_1355	priority_score	0.36233891784057315	0.36233891784057315	meta ranking based on multiple evidences	
2731	Cluster_858	DNA_abundance	427.34510521568626	0.32075471698113206	ranking based on single evidence	
2732	Cluster_858	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2733	Cluster_858	priority_score	0.3622748866045788	0.3622748866045788	meta ranking based on multiple evidences	
2734	Cluster_1237	DNA_abundance	591.9236607843137	0.4570230607966457	ranking based on single evidence	
2735	Cluster_1237	DNA_prevalence	0.6176470588235294	0.29979035639413	ranking based on single evidence	
2736	Cluster_1237	priority_score	0.36207367143446173	0.36207367143446173	meta ranking based on multiple evidences	
2737	Cluster_307	DNA_abundance	408.72962445098045	0.30677847658979734	ranking based on single evidence	
2738	Cluster_307	DNA_prevalence	0.7058823529411765	0.4385045422781272	ranking based on single evidence	
2739	Cluster_307	priority_score	0.3610004576841966	0.3610004576841966	meta ranking based on multiple evidences	
2740	Cluster_106	DNA_abundance	396.11817029411776	0.296995108315863	ranking based on single evidence	
2741	Cluster_106	DNA_prevalence	0.7156862745098039	0.45981830887491265	ranking based on single evidence	
2742	Cluster_106	priority_score	0.3608915628288788	0.3608915628288788	meta ranking based on multiple evidences	
2743	Cluster_420	DNA_abundance	434.7824812745098	0.32634521313766596	ranking based on single evidence	
2744	Cluster_420	DNA_prevalence	0.6862745098039216	0.3976240391334731	ranking based on single evidence	
2745	Cluster_420	priority_score	0.3584757264002547	0.3584757264002547	meta ranking based on multiple evidences	
2746	Cluster_948	DNA_abundance	427.7471502941178	0.3214535290006988	ranking based on single evidence	
2747	Cluster_948	DNA_prevalence	0.6862745098039216	0.3976240391334731	ranking based on single evidence	
2748	Cluster_948	priority_score	0.35550448591136563	0.35550448591136563	meta ranking based on multiple evidences	
2749	Cluster_1018	DNA_abundance	443.3307017647059	0.32983927323549966	ranking based on single evidence	
2750	Cluster_1018	DNA_prevalence	0.6764705882352942	0.3836477987421384	ranking based on single evidence	
2751	Cluster_1018	priority_score	0.35471451715237867	0.35471451715237867	meta ranking based on multiple evidences	
2752	Cluster_22	DNA_abundance	480.63809137254907	0.35639412997903563	ranking based on single evidence	
2753	Cluster_22	DNA_prevalence	0.6568627450980392	0.3490566037735849	ranking based on single evidence	
2754	Cluster_22	priority_score	0.3526872073789565	0.3526872073789565	meta ranking based on multiple evidences	
2755	Cluster_213	DNA_abundance	455.50775294117665	0.3382250174703005	ranking based on single evidence	
2756	Cluster_213	DNA_prevalence	0.6666666666666666	0.3665269042627533	ranking based on single evidence	
2757	Cluster_213	priority_score	0.3518076780628113	0.3518076780628113	meta ranking based on multiple evidences	
2758	Cluster_305	DNA_abundance	383.20710963725475	0.28441649196366176	ranking based on single evidence	
2759	Cluster_305	DNA_prevalence	0.7156862745098039	0.45981830887491265	ranking based on single evidence	
2760	Cluster_305	priority_score	0.35144798443584874	0.35144798443584874	meta ranking based on multiple evidences	
2761	Cluster_723	DNA_abundance	404.83024460784316	0.3039832285115304	ranking based on single evidence	
2762	Cluster_723	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2763	Cluster_723	priority_score	0.35132850573239466	0.35132850573239466	meta ranking based on multiple evidences	
2764	Cluster_194	DNA_abundance	645.5562452941174	0.5136268343815513	ranking based on single evidence	
2765	Cluster_194	DNA_prevalence	0.5882352941176471	0.2662473794549266	ranking based on single evidence	
2766	Cluster_194	priority_score	0.3507021933680484	0.3507021933680484	meta ranking based on multiple evidences	
2767	Cluster_809	DNA_abundance	608.9861716078434	0.469601677148847	ranking based on single evidence	
2768	Cluster_809	DNA_prevalence	0.5980392156862745	0.27882599580712786	ranking based on single evidence	
2769	Cluster_809	priority_score	0.34989928885600363	0.34989928885600363	meta ranking based on multiple evidences	
2770	Cluster_229	DNA_abundance	371.573496372549	0.273235499650594	ranking based on single evidence	
2771	Cluster_229	DNA_prevalence	0.7254901960784313	0.48427672955974843	ranking based on single evidence	
2772	Cluster_229	priority_score	0.34935830490380376	0.34935830490380376	meta ranking based on multiple evidences	
2773	Cluster_320	DNA_abundance	378.47933582352954	0.2809224318658281	ranking based on single evidence	
2774	Cluster_320	DNA_prevalence	0.7156862745098039	0.45981830887491265	ranking based on single evidence	
2775	Cluster_320	priority_score	0.34876784937304695	0.34876784937304695	meta ranking based on multiple evidences	
2776	Cluster_1342	DNA_abundance	754.9164292156863	0.6247379454926625	ranking based on single evidence	
2777	Cluster_1342	DNA_prevalence	0.5686274509803921	0.24039133473095736	ranking based on single evidence	
2778	Cluster_1342	priority_score	0.34718877746280435	0.34718877746280435	meta ranking based on multiple evidences	
2779	Cluster_1427	DNA_abundance	628.1537659313724	0.49615653389238296	ranking based on single evidence	
2780	Cluster_1427	DNA_prevalence	0.5882352941176471	0.2662473794549266	ranking based on single evidence	
2781	Cluster_1427	priority_score	0.34653646088542234	0.34653646088542234	meta ranking based on multiple evidences	
2782	Cluster_196	DNA_abundance	495.3498406862746	0.3668763102725367	ranking based on single evidence	
2783	Cluster_196	DNA_prevalence	0.6372549019607843	0.32634521313766596	ranking based on single evidence	
2784	Cluster_196	priority_score	0.3454258808412795	0.3454258808412795	meta ranking based on multiple evidences	
2785	Cluster_784	DNA_abundance	402.46186970588224	0.30328441649196364	ranking based on single evidence	
2786	Cluster_784	DNA_prevalence	0.6862745098039216	0.3976240391334731	ranking based on single evidence	
2787	Cluster_784	priority_score	0.3441053499181003	0.3441053499181003	meta ranking based on multiple evidences	
2788	Cluster_1360	DNA_abundance	490.51949843137254	0.36268343815513626	ranking based on single evidence	
2789	Cluster_1360	DNA_prevalence	0.6372549019607843	0.32634521313766596	ranking based on single evidence	
2790	Cluster_1360	priority_score	0.343556116873121	0.343556116873121	meta ranking based on multiple evidences	
2791	Cluster_39	DNA_abundance	387.9830555882354	0.2921034241788959	ranking based on single evidence	
2792	Cluster_39	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2793	Cluster_39	priority_score	0.3432611526364726	0.3432611526364726	meta ranking based on multiple evidences	
2794	Cluster_1071	DNA_abundance	387.0896411764706	0.2914046121593291	ranking based on single evidence	
2795	Cluster_1071	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2796	Cluster_1071	priority_score	0.3427781660066775	0.3427781660066775	meta ranking based on multiple evidences	
2797	Cluster_669	DNA_abundance	359.11097245098034	0.26275331935709295	ranking based on single evidence	
2798	Cluster_669	DNA_prevalence	0.7254901960784313	0.48427672955974843	ranking based on single evidence	
2799	Cluster_669	priority_score	0.3406698789793553	0.3406698789793553	meta ranking based on multiple evidences	
2800	Cluster_1005	DNA_abundance	384.99613637254896	0.28721174004192873	ranking based on single evidence	
2801	Cluster_1005	DNA_prevalence	0.696078431372549	0.4161425576519916	ranking based on single evidence	
2802	Cluster_1005	priority_score	0.33986009179328075	0.33986009179328075	meta ranking based on multiple evidences	
2803	Cluster_373	DNA_abundance	552.8110826764706	0.40950384346610763	ranking based on single evidence	
2804	Cluster_373	DNA_prevalence	0.6078431372549019	0.2889587700908456	ranking based on single evidence	
2805	Cluster_373	priority_score	0.33882909309301756	0.33882909309301756	meta ranking based on multiple evidences	
2806	Cluster_183	DNA_abundance	418.2944390196078	0.31446540880503143	ranking based on single evidence	
2807	Cluster_183	DNA_prevalence	0.6666666666666666	0.3665269042627533	ranking based on single evidence	
2808	Cluster_183	priority_score	0.3385061198937691	0.3385061198937691	meta ranking based on multiple evidences	
2809	Cluster_1048	DNA_abundance	598.1158485294119	0.46261355695317957	ranking based on single evidence	
2810	Cluster_1048	DNA_prevalence	0.5882352941176471	0.2662473794549266	ranking based on single evidence	
2811	Cluster_1048	priority_score	0.33797845675774	0.33797845675774	meta ranking based on multiple evidences	
