familyID	type	detail	cmp_type	prevalence	prevalence_case	prevalence_control	coef	stderr	pvalue	qvalue	log(FC)	Cohen's_d	mean(log)	mean_abundance	mean_abundance_case	mean_abundance_control	mean_prevalent_abundance	mean_prevalent_abundance_case	mean_prevalent_abundance_control
Cluster_202	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7058823529411765	0.8529411764705882	0.4117647058823529	1.40942291583232	0.297619309642619	7.99514355489019e-06	4.35278208921143e-05	2.358085670588197	0.7282907447144954	3.1139044666006663	849.6093059803926	1217.7890314705885	113.249855	1203.6131834722228	1427.752657586207	275.03536214285714
Cluster_709	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7843137254901961	0.8823529411764706	0.5882352941176471	1.6595876959005	0.332731216188071	2.91066367311203e-06	2.49483331401281e-05	1.9498128592694275	1.2762452209864614	3.1137783423236414	625.8277584313727	876.5478448529411	124.38758558823531	797.9303920000002	993.4208908333333	211.4588955
Cluster_965	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8235294117647058	0.8970588235294118	0.6764705882352942	1.80722784794793	0.31034954245318	8.58762054869531e-08	3.26722185704451e-06	2.0757943541554105	1.30295593596543	3.113681181043298	881.5938575490196	1244.5321205882353	155.71733147058825	1070.5068270238096	1387.3472819672131	230.19083782608698
Cluster_1082	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7254901960784313	0.8235294117647058	0.5294117647058824	1.66203425677426	0.378648245813879	3.05760444032481e-05	0.00011211216281191	1.9701350089975214	1.2683323311357166	3.111515530380154	632.4641438235294	887.0182473529412	123.35593676470589	871.7749009459459	1077.0935860714285	233.00565833333334
Cluster_601	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8921568627450981	0.8382352941176471	1.0	-1.64656020076364	0.402635481442494	9.32023693605547e-05	0.000245450070323376	-0.7697582655371633	-1.3389463851713495	-3.1104239701933762	1473.6268067156866	1062.895795367647	2295.088829411765	1651.7575196153848	1268.0160365789473	2295.088829411765
Cluster_596	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8725490196078431	0.8235294117647058	0.9705882352941176	-1.9358878092612	0.36040042005387	5.95190106738776e-07	9.62761987560557e-06	-0.9246422597545164	-1.6632104304125395	-3.1075595180475437	1440.1611400000002	955.6023864705882	2409.278647058824	1650.5217559550565	1160.3743264285713	2482.2870909090916
Cluster_108	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8823529411764706	0.9558823529411765	0.7352941176470589	1.50875885650533	0.268604970987391	2.09550257784417e-07	5.01863459666395e-06	2.05983451227076	1.4704407948892317	3.1071352729601447	773.6619317647064	1091.1526558823532	138.68048352941173	876.8168560000006	1141.513547692308	188.60545759999997
Cluster_880	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.6568627450980392	0.5588235294117647	0.8529411764705882	-1.1826475910963	0.439520928056837	0.00848241277836519	0.0114375609143199	-0.8480047823534699	-0.8153516091917052	-3.105590526118119	705.1866425784312	487.95843327941174	1139.6430611764708	1073.5677245223878	873.1887753421053	1336.1332441379313
Cluster_680	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8529411764705882	0.7794117647058824	1.0	-1.59532064785757	0.35599119194664	2.1530795125712e-05	8.64860590723825e-05	-0.8327728188703393	-1.382538807932849	-3.1049478636554673	1162.8119371568623	811.2630513235295	1865.9097088235296	1363.2967539080455	1040.8658016981133	1865.9097088235296
Cluster_1040	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7058823529411765	0.8235294117647058	0.47058823529411764	1.56913598794119	0.365986081281996	4.48923611515298e-05	0.000145165478673821	1.9799327371326922	1.1315512180864689	3.103256643268322	609.0631428431374	854.7947876470589	117.59985323529412	862.8394523611112	1037.9650992857144	249.899688125
Cluster_605	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.5784313725490197	0.7352941176470589	0.2647058823529412	1.13639035774984	0.372891654187202	0.00302010354665976	0.00445691235471977	2.496065993148663	0.8561116984471555	3.1031302352228747	239.68785120588234	345.4454898970588	28.17257382352942	414.3756071694915	469.80586625999996	106.42972333333336
Cluster_372	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8921568627450981	0.8529411764705882	0.9705882352941176	-1.10339398345345	0.379134541455393	0.00453911200265217	0.00643303286798078	-1.0078940019616012	-1.7767100177386825	-3.1029776366782666	1246.6891208333334	789.0556959558825	2161.9559705882357	1397.3878057692307	925.0997814655174	2227.4697878787883
Cluster_1409	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.6862745098039216	0.5441176470588235	0.9705882352941176	-1.4511724930452	0.340915353473215	5.03485214133044e-05	0.00015720171532975	-0.6985006654158564	-0.9016413667516184	-3.101518591530075	990.0073109803919	739.989378235294	1490.0431764705884	1442.5820817142853	1359.9804789189186	1535.1960000000001
Cluster_1532	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.6274509803921569	0.45588235294117646	0.9705882352941176	-1.37871590776256	0.286503301738909	5.89954965599396e-06	3.70931991054195e-05	-0.833694819299282	-0.8653085064148296	-3.1008384254013124	732.9316844117648	509.78761485294115	1179.2198235294118	1168.10987203125	1118.2438003225807	1214.9537575757577
Cluster_865	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7745098039215687	0.8529411764705882	0.6176470588235294	1.48745240945065	0.341577678259359	3.48698147622237e-05	0.000122628122773585	2.107588257044111	1.311707958241855	3.1005186882113573	605.8859243137257	856.9384210294119	103.78093088235293	782.2830921518989	1004.6864246551726	168.02626904761905
Cluster_537	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8431372549019608	0.9264705882352942	0.6764705882352942	1.78977853239767	0.288919653401568	1.6669299968358e-08	1.52102440340197e-06	2.050395263430163	1.3962029878786324	3.0980201301977703	722.2544015686271	1018.1079145588235	130.54737558823527	856.6273134883717	1098.91013	192.9830769565217
Cluster_1355	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.6078431372549019	0.4852941176470588	0.8529411764705882	-1.50359855651651	0.459404420628773	0.0015053164117811	0.00239977978689741	-0.8092295549218856	-0.8143157149976799	-3.097419287753541	618.2713169509806	436.73246675000007	981.3490173529414	1017.1560375645164	899.9335678484849	1150.5471237931035
Cluster_599	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.5686274509803921	0.6764705882352942	0.35294117647058826	1.31349590385209	0.402266013151101	0.00154232312009752	0.0024451464099107	3.9786040038971118	0.8747255982649715	3.095962237854451	319.5928196470588	475.04692520588236	8.684608529411761	562.0425448965516	702.2432807391305	24.606390833333325
Cluster_466	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8529411764705882	0.9117647058823529	0.7352941176470589	1.28252225081712	0.3325178189075	0.00021398785254533	0.000464343898542977	1.9307266276153405	1.330881133507474	3.0956560027101028	801.7523904901961	1121.3939192647063	162.46933294117645	939.9855612643679	1229.9159114516133	220.95829279999998
Cluster_13	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.803921568627451	0.7205882352941176	0.9705882352941176	-1.56520041493793	0.384084931055517	9.81799864521806e-05	0.000254343080845323	-0.7622653580597	-1.2015677699309448	-3.0947843799041204	995.6084470588239	720.8365970588237	1545.1521470588232	1238.4397756097567	1000.3446653061227	1591.974939393939
Cluster_145	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7549019607843137	0.8529411764705882	0.5588235294117647	1.6294148232502	0.345661574973011	8.71227742770689e-06	4.56357389070361e-05	1.979694232174901	1.2278651463136416	3.0939407129556615	599.5650593137251	841.402201470588	115.890775	794.2290396103891	986.4715465517239	207.38349210526317
Cluster_528	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8823529411764706	0.8382352941176471	0.9705882352941176	-1.05591499132068	0.389975836228487	0.00809388815448776	0.0109501041257498	-0.9039148851898415	-1.5637834994824293	-3.0931944751676363	1133.5780947352941	760.9026568088236	1878.9289705882352	1284.7218407	907.7435204035088	1935.8662121212121
Cluster_773	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8529411764705882	0.7941176470588235	0.9705882352941176	-1.11129947585057	0.363851379508132	0.00295912916417054	0.00437922838703952	-0.9464432032185969	-1.618887971725078	-3.0922968753462055	1079.2601870686274	707.4309864852942	1822.9185882352942	1265.3395296666665	890.8390200185187	1878.1585454545457
Cluster_1065	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.6862745098039216	0.5882352941176471	0.8823529411764706	-1.39494175950107	0.444043296799078	0.00226850309042168	0.00344735326174602	-0.8558858080136059	-0.9249555496068911	-3.091062386062015	813.0581592843138	560.20617275	1318.762132352941	1184.7418892428573	952.3504936749999	1494.5970833333333
Cluster_165	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7254901960784313	0.8235294117647058	0.5294117647058824	1.52832317267885	0.371366886796816	8.4792021996675e-05	0.000229645059574328	2.0347520869641764	1.2250618704781175	3.0910115566305056	593.4749877450979	835.7570451470586	108.91087294117646	818.033091216216	1014.847840535714	205.72053777777776
Cluster_966	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7843137254901961	0.7058823529411765	0.9411764705882353	-1.78925355644947	0.425865711571102	6.18055465784284e-05	0.000184129024181568	-0.779852132089887	-1.086923314150402	-3.0901393630386464	999.2546439901964	716.9234159852942	1563.9171	1274.0496710875004	1015.6415059791669	1661.6619187499998
Cluster_33	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.9411764705882353	0.9117647058823529	1.0	-1.61126511831922	0.336361221955784	6.43803173703322e-06	3.96826956205065e-05	-0.9702799292960376	-1.6764156229696556	-3.0898975961387443	1319.1492087352942	853.1255270735294	2251.1965720588237	1401.5960342812502	935.6860619516128	2251.1965720588237
Cluster_525	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7549019607843137	0.8529411764705882	0.5588235294117647	1.62940872446568	0.329370363510769	3.43305724007576e-06	2.66808252897192e-05	2.1054687649915937	1.1586161426572017	3.0893047706853105	421.15134539215705	595.6122686764708	72.22949882352941	557.8887951948054	698.3040391379312	129.25278736842105
Cluster_451	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8823529411764706	0.8382352941176471	0.9705882352941176	-1.48860083637601	0.378731855508628	0.000165070791586299	0.000384448260534866	-0.9071013489351852	-1.5488695983256822	-3.0860083787177466	1435.506497392157	961.8647460882349	2382.79	1626.9073637111112	1147.4877672631574	2454.9957575757576
Cluster_1091	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7156862745098039	0.8088235294117647	0.5294117647058824	1.43811176580989	0.359211869177534	0.000127163552110891	0.000316250225249694	2.1399778777824436	1.3094686047564308	3.0859714439470327	490.68168480392166	695.2863669117646	81.4723205882353	685.6100253424659	859.6267809090908	153.89216111111114
Cluster_48	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8921568627450981	0.8529411764705882	0.9705882352941176	-1.08346752395198	0.406141132024609	0.00904052173361627	0.0121275291548511	-0.9259854171357345	-1.6305325677418165	-3.0835078324375242	1294.1097983235295	858.0853886617645	2166.1586176470582	1450.540653065934	1006.0311453275859	2231.7997878787874
Cluster_1228	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7352941176470589	0.6176470588235294	0.9705882352941176	-1.42125888942114	0.320959422936761	2.63865078780688e-05	9.9686735765308e-05	-0.9529797241039133	-1.640881779479711	-3.0818418220254475	1272.3536761764703	830.3786613235292	2156.303705882353	1730.4009995999995	1344.4225945238093	2221.6462424242422
Cluster_1283	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7254901960784313	0.6029411764705882	0.9705882352941176	-1.29606120619819	0.314519790011934	8.31469718867013e-05	0.00022821529711705	-0.9446419257103293	-1.5860228386121527	-3.0816815910682767	1101.1345624509802	721.8246966176467	1859.7542941176469	1517.7800725675675	1197.172667560975	1916.1104848484847
Cluster_280	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.9117647058823529	0.9558823529411765	0.8235294117647058	1.40152064216263	0.288392676160197	4.87838774201492e-06	3.25985722947726e-05	1.9469420627414882	1.3796870653008502	3.0807750140007846	686.1695954901962	960.7495577941177	137.0096708823529	752.573104731183	1005.091845076923	166.36888607142853
Cluster_600	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8333333333333334	0.8823529411764706	0.7352941176470589	1.56813153014856	0.349617051577684	2.12081728690935e-05	8.56714327762817e-05	2.05512182974689	1.3120402429977094	3.0807621696003564	727.8640474509799	1026.1701454411761	131.25185147058824	873.4368569411758	1162.9928314999997	178.50251799999998
Cluster_558	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8431372549019608	0.9264705882352942	0.6764705882352942	1.42447040623343	0.332034597602782	4.44400342414878e-05	0.000144950766208402	1.9879508789487548	1.2308986638238997	3.0801824900416017	649.707874117647	912.1917499999998	124.74012235294116	770.5837576744185	984.5879206349205	184.39844173913042
Cluster_95	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8431372549019608	0.8970588235294118	0.7352941176470589	1.69882204627954	0.325600855692343	1.13303612163444e-06	1.4095034720726e-05	2.0530178432886155	1.3244577242844213	3.079179026303037	676.0864372549017	953.0691649999999	122.1209817647059	801.869960465116	1062.4377577049179	166.08453520000003
Cluster_291	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8431372549019608	0.7647058823529411	1.0	-1.647616956529	0.333768714930221	3.58389183877149e-06	2.73307420694059e-05	-0.9366035454985078	-1.4489317734751115	-3.079011313379114	784.88873372549	517.2466263235293	1320.1729485294115	930.9145446511626	676.3994344230767	1320.1729485294115
Cluster_885	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8137254901960784	0.7352941176470589	0.9705882352941176	-1.58798499106329	0.388588230666628	9.41931549751505e-05	0.000247149012136633	-0.7649815961463899	-1.228906000089562	-3.07838931581405	1283.926077156863	928.2938510294122	1995.1905294117648	1577.8368659036146	1262.4796374000005	2055.6508484848487
Cluster_1287	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.6862745098039216	0.5441176470588235	0.9705882352941176	-1.47264157330537	0.326595078453979	1.93548008299942e-05	8.10591754976865e-05	-0.7779069711220343	-0.9504551312185497	-3.078366473516894	1157.1124703921566	830.304558529412	1810.7282941176468	1686.078171142857	1525.965134594595	1865.598848484848
Cluster_972	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7549019607843137	0.8823529411764706	0.5	1.53618751663286	0.327193415465339	9.38416129582984e-06	4.77588945653922e-05	1.9085157808166209	1.157237889571659	3.077061937426383	550.6395579411767	769.2163620588236	113.48594970588235	729.4186351948055	871.7785436666668	226.9718994117647
Cluster_1527	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.45098039215686275	0.29411764705882354	0.7647058823529411	-1.17523614383053	0.359377669211497	0.0015183710831052	0.00241252294315604	-1.1389208907396098	-0.9328840016619178	-3.0757647739968315	366.5319337254902	214.08249176470582	671.4308176470589	812.7447226086956	727.8804719999998	878.0249153846155
Cluster_693	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7745098039215687	0.8970588235294118	0.5294117647058824	1.629092554962	0.296881064998627	3.64613630955452e-07	7.04591205765265e-06	1.8874777729471808	1.105603533030256	3.0748141405485026	495.3657551960785	691.0838667647059	103.92953205882355	639.586164936709	770.3885727868853	196.31133833333337
Cluster_469	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.5392156862745098	0.6911764705882353	0.23529411764705882	1.6058766317393	0.370192291061712	3.71360874282442e-05	0.000128271992807703	2.9614137261501887	0.8828178982427328	3.0744933614546834	352.1160007843137	515.1078585294117	26.132285294117647	653.0151287272728	745.2624336170213	111.0622125
Cluster_807	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8235294117647058	0.9117647058823529	0.6470588235294118	1.77637834740566	0.311707034245103	1.47294889897373e-07	4.3881602615259e-06	2.015291791584694	1.2932492057214395	3.073401066362612	598.7728711764705	842.1944463235295	111.92972088235295	727.0813435714285	923.6971346774195	172.98229590909094
Cluster_696	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8137254901960784	0.9117647058823529	0.6176470588235294	1.77969449526022	0.298251487204452	4.57244830937642e-08	2.42170410459566e-06	1.9219182172597626	1.266400238683575	3.0728110994744062	691.828493039216	967.2712894117647	140.94290029411763	850.1988709638558	1060.8781883870968	228.19326714285714
Cluster_1061	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7941176470588235	0.7058823529411765	0.9705882352941176	-1.26602278937227	0.337669535465778	0.00031132722537304	0.000630591972072871	-0.8927930050853977	-1.44720471046811	-3.0725615825395876	1121.4711106862746	757.2347248529412	1849.9438823529413	1412.222880123457	1072.7491935416667	1906.002787878788
Cluster_1022	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7352941176470589	0.8382352941176471	0.5294117647058824	1.69387949915046	0.328005084148274	1.41297557813879e-06	1.57855865370193e-05	1.8106234841444888	1.0695419400502504	3.0723763019325254	646.3222524509804	896.4435544117646	146.07964852941177	878.9982633333333	1069.4414333333332	275.928225
Cluster_90	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8431372549019608	0.9117647058823529	0.7058823529411765	1.52969054761492	0.343326219176049	2.37712438353121e-05	9.18726450932333e-05	1.8857534890048213	1.1440296318274752	3.0709974759125624	822.5303766666667	1146.8959042647064	173.7993214705882	975.5592839534885	1257.8858304838716	246.21570541666665
Cluster_1506	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.6568627450980392	0.5	0.9705882352941176	-1.55619809000801	0.299793362223182	1.26514704223716e-06	1.49066084354731e-05	-0.8235637040035111	-0.9415955583304123	-3.0700570755076066	763.2951889215686	534.2803127941177	1221.3249411764707	1162.031481641791	1068.5606255882353	1258.334787878788
Cluster_1009	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8235294117647058	0.75	0.9705882352941176	-1.63668018293467	0.351039655875933	1.06688066987779e-05	5.22479232166178e-05	-0.8041284347662323	-1.2010530998075355	-3.069387280169442	1174.2292429411764	831.7403497058822	1859.2070294117646	1425.8497949999999	1108.9871329411762	1915.5466363636363
Cluster_444	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.9117647058823529	0.8676470588235294	1.0	-1.69239539825404	0.334065923532507	2.11539338884099e-06	2.0702478881379e-05	-0.9042497640032446	-1.5587284497788652	-3.069328263237205	1301.380383029412	873.3579157205883	2157.4253176470593	1427.3204200967746	1006.5820045593221	2157.4253176470593
Cluster_746	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8431372549019608	0.7794117647058824	0.9705882352941176	-1.28446616536593	0.367189610371074	0.000727059150454944	0.00126483526174035	-0.9199907533006624	-1.6091692405995077	-3.0678396895796345	1244.2749670588244	827.747715294118	2077.3294705882354	1475.7679841860474	1062.015936603774	2140.278848484849
Cluster_739	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7941176470588235	0.8970588235294118	0.5882352941176471	1.59195580101736	0.306766968869349	1.27271189480984e-06	1.49066084354731e-05	2.0714279257432953	1.3384803999220594	3.067760585514062	599.4896106862747	846.1762247058825	106.11638264705883	754.91284308642	943.2784144262298	180.3978505
Cluster_1128	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.696078431372549	0.8088235294117647	0.47058823529411764	1.49397837982553	0.358143828969745	6.90395400346728e-05	0.000199045448083835	1.9971034324104886	1.2136344011615119	3.063562074857759	456.31320254901965	641.1564701470588	86.62666735294118	655.5485445070423	792.702544909091	184.08166812500002
Cluster_43	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.9019607843137255	0.9411764705882353	0.8235294117647058	1.47833264532328	0.299514344365514	3.59313252381001e-06	2.73307420694059e-05	1.9898757899049877	1.3447686960951037	3.0621045263949096	758.7241893137253	1065.3236332352938	145.52530147058823	841.1942098913042	1131.9063603124996	176.70929464285715
Cluster_898	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.803921568627451	0.8970588235294118	0.6176470588235294	1.70619156401188	0.323762671289739	9.11094584345362e-07	1.27019444838078e-05	2.0588536409884934	1.3061818227945845	3.056551844796471	773.0289039215687	1090.2071551470592	138.67240147058826	961.5725390243904	1215.3128942622955	224.51722142857147
Cluster_381	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8725490196078431	0.9117647058823529	0.7941176470588235	1.53773997055549	0.327508790054626	9.3760736938332e-06	4.77588945653922e-05	1.978539223955529	1.1866375922693277	3.0555709080162	659.3421138235295	925.1149232352941	127.79649499999996	755.6505124719101	1014.6421738709678	160.9289196296296
Cluster_329	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8137254901960784	0.8676470588235294	0.7058823529411765	1.25895732879863	0.369247736686781	0.00097171080868643	0.00162520053382643	2.0333793743252597	1.3380459182232705	3.0554907287708986	631.3395593725488	888.8947069117647	116.22926429411763	775.8630729638552	1024.4888147457627	164.65812441666665
Cluster_1263	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.7254901960784313	0.6029411764705882	0.9705882352941176	-1.36468771321043	0.334759100938795	9.76520795428535e-05	0.00025343461659942	-0.7259060903388405	-0.9549898972536945	-3.0521965816448926	1073.75331117647	791.6402608823529	1637.979411764706	1480.0383478378374	1312.9643351219513	1687.6151515151516
Cluster_846	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7450980392156863	0.8529411764705882	0.5294117647058824	1.30336172742189	0.332125987533868	0.000168738014274561	0.000389814798727984	1.9840911238606136	1.0365888820300326	3.0509037796522662	440.17346431372556	617.9878391176471	84.54471470588236	590.7591231578948	724.5374665517243	159.69557222222224
Cluster_357	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.9117647058823529	0.8823529411764706	0.9705882352941176	-1.41692436458536	0.406153291126917	0.000750095312397306	0.00130174307855358	-0.8795143917890924	-1.4597206713103716	-3.0506753806287925	1172.2016915098043	797.4610813823529	1921.6829117647058	1285.6405648817208	903.7892255666666	1979.9157272727273
Cluster_726	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7843137254901961	0.8382352941176471	0.6764705882352942	1.80616066160996	0.381045206293867	7.85848428608138e-06	4.35001934148187e-05	2.0061297422542466	1.285931438131269	3.049618213288066	717.3983563333329	1008.3490213235292	135.49702635294116	914.6829043249994	1202.942692105263	200.299952
Cluster_514	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.6764705882352942	0.5882352941176471	0.8529411764705882	-1.28123224229487	0.468677202310964	0.00752530815996364	0.0102390015877717	-0.9167996894676362	-0.8737089127352381	-3.0474714195088555	694.8569013333333	463.05329700000004	1158.4641100000001	1027.1797671884058	787.1906049000002	1358.1993013793106
Cluster_1199	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7254901960784313	0.8382352941176471	0.5	1.48951163012697	0.33682744381737	2.69941762852888e-05	0.000100948751830234	1.9410136072498647	1.2072400034607744	3.0436079812416845	773.9066952941176	1083.5106985294121	154.6986888235294	1066.7362556756757	1292.6092543859654	309.3973776470588
Cluster_1036	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7450980392156863	0.8529411764705882	0.5294117647058824	1.5076741181763	0.338584884881274	2.4011715073581e-05	9.2503163418242e-05	1.9955403425650882	1.2530500914544096	3.0409278743525783	677.980553823529	952.516238970588	128.9091835294118	909.9212696052628	1116.7431767241376	243.49512444444449
Cluster_930	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7156862745098039	0.8235294117647058	0.5	1.27356128620698	0.340706360469333	0.00032368453566218	0.00064736907132436	2.006258648346157	1.1956656477468104	3.0401323282830677	537.6636284313728	755.919893529412	101.15109823529413	751.2560287671236	917.9027278571431	202.30219647058826
Cluster_725	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8431372549019608	0.8970588235294118	0.7352941176470589	1.23989224055959	0.331609554138152	0.000322560867604051	0.000646931333343328	2.052806238523071	1.3956249011287751	3.039846386486658	798.0521568627453	1124.9749630882352	144.20654441176472	946.5269767441863	1254.0704506557377	196.12090040000004
Cluster_395	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8823529411764706	0.8382352941176471	0.9705882352941176	-1.30806179572438	0.365404789283825	0.000554125249339182	0.00100176878199119	-0.8933993989730052	-1.5558556048214023	-3.0353985275870325	1224.0742635490194	826.4028659117646	2019.4170588235288	1387.2841653555552	985.884120736842	2080.6115151515146
Cluster_790	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.7352941176470589	0.8382352941176471	0.5294117647058824	1.28708579261671	0.359407976917935	0.000551593429910113	0.000998453930090458	1.8796895913066114	1.0012850845188273	3.033008094475123	620.1661816666664	864.4782694117645	131.54200617647058	843.4260070666663	1031.3074091228068	248.4682338888889
Cluster_1122	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.5784313725490197	0.4411764705882353	0.8529411764705882	-1.18450182126583	0.381158954396254	0.0025163604563459	0.00377586091560822	-1.0162317884571586	-0.7148092878766517	-3.0311909969994595	268.75666611764706	169.1561028529412	467.9577926470588	464.63016854237287	383.4204998000001	548.6401706896552
Cluster_477	MaAsLin2_DA-sig	up(CD_vs_nonIBD)	CD_vs_nonIBD	0.8431372549019608	0.8823529411764706	0.7647058823529411	1.2649966042632	0.34007697427639	0.000344666453835099	0.000677023391461802	2.037186907540447	1.3180963891506097	3.0305237551024584	645.9557413725494	909.6885861764706	118.49005176470588	766.1335537209306	1030.9803976666667	154.94852923076922
Cluster_319	MaAsLin2_DA-sig	down(CD_vs_nonIBD)	CD_vs_nonIBD	0.8823529411764706	0.8382352941176471	0.9705882352941176	-1.14291612460662	0.399553626372017	0.00524624472799487	0.00731915118149528	-0.8563501890693501	-1.456353245870099	-3.030349374642544	1187.4890717156866	818.0869016911765	1926.2934117647058	1345.8209479444447	975.9633213157896	1984.6659393939392
